User:	vzw Between The Hills
Company:	Asd
Venue:	Putrock - Underground
Soundcard Serial#:	1724
Microphone Serial#:	1724
Calibration Value: 	0,0143
Calibration date: 	Factory Calibration
Software Version:	10EaZy Version 2.5.0_build 131014 , Web server IP is 127.0.0.1
File Created:	20/04/2017 15:15:24

dBA limit in this session	95
Leq period [Min]	15



Time	Running Order	Leq 1 min dB(A)	Leq 60 Min dB(A)	Leq 15 Min dB(A)	Leq 1 min dB(C)	Leq 60 Min dB(C)	Leq 15 Min dB(C)	Max FAST dB(A)	Max Peak dB(C)	Leq 60 min dB(A)	Leq C - A	Max SLOW dB(A)	Leq 1 min - Audience dB(A)	
20/04/2017 16:04		94,3	90,6	90,6	101,6	101,0	100,2	96,8	115,9	90,6	7,3	93,9	94,3
20/04/2017 16:05		94,4	90,7	91,0	101,9	101,0	100,3	97,8	116,7	90,7	7,5	95,7	94,4
20/04/2017 16:06		93,6	90,8	91,3	100,6	101,0	100,4	97,4	116,5	90,8	7,0	92,2	93,6
20/04/2017 16:07		91,1	90,8	91,4	103,6	101,1	100,7	96,7	116,6	90,8	12,5	93,5	91,1
20/04/2017 16:08		91,9	90,8	91,5	102,5	101,1	100,8	97,6	116,1	90,8	10,6	93,4	91,9
20/04/2017 16:09		92,8	90,9	91,7	103,9	101,2	101,1	97,1	117,0	90,9	11,1	89,5	92,8
20/04/2017 16:10		91,2	90,9	91,8	102,8	101,2	101,4	96,4	117,7	90,9	11,6	94,7	91,2
20/04/2017 16:11		93,8	91,0	92,1	104,2	101,3	101,7	97,4	117,1	91,0	10,3	94,1	93,8
20/04/2017 16:12		93,8	91,0	92,3	104,0	101,4	102,0	97,9	116,7	91,0	10,2	94,7	93,7
20/04/2017 16:13		92,7	91,1	92,4	102,0	101,4	102,1	98,3	117,4	91,1	9,3	90,3	92,7
20/04/2017 16:14		90,9	91,1	92,5	97,4	101,3	102,2	97,2	113,8	91,1	6,5	91,0	90,9
20/04/2017 16:15		91,2	91,1	92,5	97,5	101,3	102,0	98,1	113,3	91,1	6,3	91,9	91,2
20/04/2017 16:16		91,9	91,1	92,6	97,3	101,2	101,9	98,3	112,8	91,1	5,4	92,5	91,9
20/04/2017 16:17		92,2	91,1	92,7	97,7	101,2	101,8	99,2	113,6	91,1	5,5	90,7	92,1
20/04/2017 16:18		87,2	91,0	92,5	100,3	101,2	101,8	96,6	113,6	91,0	13,1	87,5	87,2
20/04/2017 16:19		91,7	91,1	92,3	103,3	101,2	101,9	97,9	117,0	91,1	11,6	89,8	91,7
20/04/2017 16:20		93,1	91,1	92,2	103,6	101,3	102,1	98,2	117,1	91,1	10,6	90,6	93,1
20/04/2017 16:21		94,0	91,2	92,2	102,9	101,3	102,2	98,2	117,2	91,2	8,9	95,3	93,9
20/04/2017 16:22		87,2	91,1	92,1	97,5	101,3	101,9	95,7	113,4	91,1	10,3	87,1	87,2
20/04/2017 16:23		88,0	91,1	91,9	98,7	101,3	101,7	95,9	113,8	91,1	10,7	87,0	88,0
20/04/2017 16:24		88,8	91,1	91,7	98,1	101,3	101,3	95,8	113,5	91,1	9,2	89,2	88,8
20/04/2017 16:25		89,2	91,1	91,6	97,3	101,2	101,0	97,6	114,5	91,1	8,2	91,4	89,2
20/04/2017 16:26		93,7	91,2	91,6	102,9	101,3	100,8	98,2	119,0	91,2	9,2	95,1	93,7
20/04/2017 16:27		93,7	91,3	91,6	101,1	101,2	100,5	99,6	115,8	91,3	7,4	93,6	93,4
20/04/2017 16:28		94,5	91,3	91,8	101,4	101,2	100,5	98,1	114,4	91,3	7,0	86,8	94,0
20/04/2017 16:29		86,4	91,3	91,6	90,9	101,1	100,4	92,4	107,0	91,3	4,5	89,1	85,5
20/04/2017 16:30		91,0	91,3	91,6	101,3	101,1	100,6	95,9	115,3	91,3	10,3	88,0	90,5
20/04/2017 16:31		90,3	91,3	91,5	98,3	101,1	100,6	97,4	115,4	91,3	7,9	92,4	90,3
20/04/2017 16:32		91,9	91,3	91,5	101,8	101,1	100,8	96,9	115,2	91,3	9,9	81,7	91,8
20/04/2017 16:33		83,6	91,2	91,4	94,0	101,0	100,6	89,3	108,7	91,2	10,4	85,7	83,6
20/04/2017 16:34		84,3	91,2	91,1	95,0	101,0	100,2	89,0	108,2	91,2	10,7	85,1	84,3
20/04/2017 16:35		83,4	91,0	90,7	94,3	100,8	99,6	88,6	108,4	91,0	10,9	80,1	83,4
20/04/2017 16:36		85,9	91,0	90,2	96,3	100,7	99,0	93,5	113,4	91,0	10,5	89,3	85,9
20/04/2017 16:37		90,2	90,9	90,3	102,4	100,7	99,4	94,1	116,2	90,9	12,2	92,1	90,2
20/04/2017 16:38		91,2	90,9	90,5	102,0	100,8	99,7	95,2	115,6	90,9	10,8	91,4	91,2
20/04/2017 16:39		91,4	91,0	90,7	102,2	100,9	100,0	94,9	116,2	91,0	10,7	76,2	91,4
20/04/2017 16:40		90,1	91,0	90,7	97,7	100,9	100,0	95,1	115,2	91,0	7,6	89,0	90,1
20/04/2017 16:41		91,5	91,1	90,5	101,5	100,9	99,9	96,2	116,3	91,1	10,0	93,3	91,5
20/04/2017 16:42		91,1	91,1	90,2	98,9	100,9	99,7	98,8	115,5	91,1	7,8	88,5	91,1
20/04/2017 16:43		84,1	91,1	89,4	93,3	100,8	99,3	94,3	111,3	91,1	9,2	79,4	83,2
20/04/2017 16:44		85,7	91,1	89,4	95,0	100,7	99,4	89,9	109,7	91,1	9,3	84,5	85,7
20/04/2017 16:45		86,5	91,0	89,1	94,9	100,6	99,0	90,7	110,1	91,0	8,4	76,8	86,5
20/04/2017 16:46		86,0	91,0	88,9	94,7	100,5	98,9	89,9	108,8	91,0	8,7	87,6	86,0
20/04/2017 16:47		83,5	90,9	88,4	92,7	100,4	98,4	89,6	108,2	90,9	9,2	83,8	83,5
20/04/2017 16:48		84,2	90,9	88,4	93,2	100,4	98,4	90,0	107,3	90,9	9,0	81,4	84,2
20/04/2017 16:49		84,6	90,8	88,4	92,8	100,3	98,3	90,9	107,2	90,8	8,2	86,0	84,6
20/04/2017 16:50		88,5	90,8	88,6	96,1	100,3	98,4	94,1	111,6	90,8	7,7	89,2	88,5
20/04/2017 16:51		87,5	90,8	88,7	93,7	100,2	98,3	96,1	108,9	90,8	6,2	76,2	87,5
20/04/2017 16:52		84,4	90,8	88,3	94,1	100,2	97,6	89,6	109,8	90,8	9,7	87,0	84,4
20/04/2017 16:53		90,9	90,8	88,3	96,8	100,1	97,0	102,1	119,0	90,8	5,9	88,7	90,9
20/04/2017 16:54		88,3	90,8	88,0	96,0	100,1	96,2	98,8	113,4	90,8	7,7	88,5	88,3
20/04/2017 16:55		87,6	90,7	87,8	96,2	100,0	96,1	92,7	109,9	90,7	8,6	85,8	87,6
20/04/2017 16:56		87,7	90,7	87,3	97,0	100,0	95,4	91,8	111,1	90,7	9,3	85,2	87,7
20/04/2017 16:57		81,4	90,6	86,7	89,8	99,9	94,8	96,0	113,2	90,6	8,4	84,4	81,4
20/04/2017 16:58		88,6	90,6	87,0	94,5	99,9	94,8	102,9	119,1	90,6	5,9	88,2	88,4
20/04/2017 16:59		82,8	90,6	86,9	91,2	99,9	94,7	90,6	107,6	90,6	8,5	69,0	82,8
20/04/2017 17:00		85,5	90,5	86,8	94,6	99,8	94,7	91,4	110,3	90,5	9,1	87,5	85,5
20/04/2017 17:01		88,4	90,5	87,0	97,0	99,8	94,8	92,6	110,5	90,5	8,5	89,3	88,3
20/04/2017 17:02		88,3	90,5	87,2	95,6	99,7	95,0	96,1	110,6	90,5	7,3	82,9	88,3
20/04/2017 17:03		92,0	90,5	87,9	104,0	99,8	96,7	99,0	116,8	90,5	12,0	91,3	91,8
20/04/2017 17:04		92,8	90,4	88,6	103,8	99,9	97,9	99,1	118,0	90,4	11,0	92,1	92,7
20/04/2017 17:05		93,4	90,4	89,2	104,9	100,0	99,0	97,4	117,7	90,4	11,5	94,0	93,4
20/04/2017 17:06		94,0	90,4	89,8	104,7	100,1	99,9	97,3	118,0	90,4	10,7	93,9	93,9
20/04/2017 17:07		93,6	90,5	90,4	106,0	100,2	100,9	98,4	118,2	90,5	12,4	86,0	93,6
20/04/2017 17:08		90,0	90,4	90,3	102,5	100,2	101,2	93,8	117,0	90,4	12,5	91,6	90,0
20/04/2017 17:09		90,0	90,4	90,4	101,8	100,2	101,4	94,7	116,9	90,4	11,9	92,8	90,0
20/04/2017 17:10		91,5	90,4	90,6	103,6	100,2	101,8	98,2	118,1	90,4	12,1	91,8	91,5
20/04/2017 17:11		89,8	90,3	90,7	103,9	100,2	102,2	94,7	116,1	90,3	14,1	88,4	89,8
20/04/2017 17:12		91,3	90,2	91,0	102,6	100,1	102,5	94,3	116,0	90,2	11,3	85,5	91,3
20/04/2017 17:13		88,6	90,1	91,0	95,1	100,1	102,5	95,0	116,1	90,1	6,5	89,8	88,6
20/04/2017 17:14		89,8	90,1	91,2	102,7	100,1	102,7	96,4	116,2	90,1	12,9	87,5	89,8
20/04/2017 17:15		89,1	90,1	91,3	102,9	100,2	103,0	94,9	116,7	90,1	13,7	90,2	89,1
20/04/2017 17:16		88,9	90,0	91,3	102,6	100,3	103,2	94,0	115,3	90,0	13,7	92,2	88,9
20/04/2017 17:17		87,3	90,0	91,3	99,4	100,4	103,3	94,6	116,5	90,0	12,1	82,1	87,3
20/04/2017 17:18		88,8	90,0	91,1	103,2	100,4	103,2	91,8	117,8	90,0	14,3	90,1	88,8
20/04/2017 17:19		91,4	90,0	91,0	105,9	100,5	103,4	94,9	117,1	90,0	14,5	92,6	91,4
20/04/2017 17:20		88,3	89,9	90,6	97,6	100,4	103,1	93,4	114,5	89,9	9,3	88,9	88,3
20/04/2017 17:21		90,4	89,8	90,2	104,1	100,5	103,0	93,7	116,5	89,8	13,6	90,9	90,4
20/04/2017 17:22		90,1	89,8	89,9	104,1	100,6	102,8	92,9	116,2	89,8	14,0	88,8	90,1
20/04/2017 17:23		90,4	89,8	89,9	104,3	100,7	102,9	93,7	116,7	89,8	14,0	77,8	90,4
20/04/2017 17:24		85,1	89,8	89,7	97,0	100,7	102,8	90,7	115,2	89,8	11,9	85,2	85,1
20/04/2017 17:25		91,7	89,8	89,7	103,6	100,8	102,8	93,9	116,9	89,8	11,9	92,4	91,7
20/04/2017 17:26		89,2	89,7	89,6	99,6	100,7	102,5	95,5	117,4	89,7	10,4	86,4	89,2
20/04/2017 17:27		88,2	89,6	89,4	96,1	100,7	102,3	93,8	113,5	89,6	7,9	89,7	88,2
20/04/2017 17:28		89,4	89,4	89,5	103,3	100,7	102,6	95,3	115,6	89,4	13,9	83,4	89,4
20/04/2017 17:29		88,7	89,5	89,4	102,3	100,8	102,6	93,7	117,3	89,5	13,6	91,8	88,7
20/04/2017 17:30		90,9	89,5	89,5	104,1	100,9	102,7	96,1	117,4	89,5	13,2	91,9	90,9
20/04/2017 17:31		90,4	89,5	89,6	103,9	101,0	102,8	94,0	117,3	89,5	13,5	91,9	90,4
20/04/2017 17:32		89,6	89,4	89,8	103,3	101,1	103,0	93,4	117,3	89,4	13,7	92,5	89,6
20/04/2017 17:33		92,0	89,5	90,0	104,3	101,2	103,0	97,6	118,1	89,5	12,3	91,8	92,0
20/04/2017 17:34		91,4	89,6	90,0	104,7	101,3	102,9	96,9	119,4	89,6	13,4	90,9	91,4
20/04/2017 17:35		89,5	89,7	90,1	99,9	101,4	103,0	93,8	115,9	89,7	10,5	91,3	89,5
20/04/2017 17:36		92,6	89,8	90,2	103,4	101,5	102,9	98,5	120,3	89,8	10,8	94,7	92,6
20/04/2017 17:37		92,4	89,8	90,4	104,3	101,5	102,9	98,6	118,4	89,8	11,9	94,5	92,4
20/04/2017 17:38		90,0	89,8	90,4	102,5	101,5	102,8	95,7	117,3	89,8	12,5	88,0	90,0
20/04/2017 17:39		86,9	89,7	90,5	103,0	101,5	103,0	93,5	115,2	89,7	16,1	85,7	86,9
20/04/2017 17:40		88,6	89,7	90,3	102,0	101,6	102,9	92,9	116,4	89,7	13,4	91,1	88,6
20/04/2017 17:41		90,6	89,7	90,3	105,0	101,7	103,2	94,2	118,6	89,7	14,4	89,3	90,6
20/04/2017 17:42		91,2	89,7	90,5	103,1	101,7	103,4	94,5	118,3	89,7	11,9	91,2	91,2
20/04/2017 17:43		87,7	89,7	90,4	104,3	101,9	103,5	93,4	118,3	89,7	16,6	86,7	87,7
20/04/2017 17:44		88,2	89,7	90,4	99,7	101,9	103,4	91,7	113,9	89,7	11,5	88,4	88,2
20/04/2017 17:45		87,8	89,8	90,3	99,9	101,9	103,2	92,7	113,1	89,8	12,2	84,3	87,8
20/04/2017 17:46		86,0	89,8	90,1	100,6	102,0	103,0	90,4	114,1	89,8	14,6	87,5	86,0
20/04/2017 17:47		87,2	89,8	89,9	104,0	102,1	103,1	92,0	115,0	89,8	16,8	87,7	87,2
20/04/2017 17:48		87,3	89,8	89,6	103,1	102,1	103,0	93,5	115,3	89,8	15,8	88,1	87,3
20/04/2017 17:49		90,3	89,9	89,5	102,2	102,2	102,8	93,7	116,1	89,9	11,9	91,9	90,3
20/04/2017 17:50		89,4	89,9	89,5	103,1	102,3	102,9	94,8	118,1	89,9	13,8	87,1	89,4
20/04/2017 17:51		86,4	89,9	89,1	103,6	102,4	102,9	92,0	115,8	89,9	17,1	85,9	86,4
20/04/2017 17:52		88,2	89,9	88,7	101,3	102,4	102,7	96,7	114,0	89,9	13,1	88,0	88,2
20/04/2017 17:53		87,5	89,8	88,5	102,8	102,5	102,8	94,1	116,3	89,8	15,3	88,0	87,5
20/04/2017 17:54		86,0	89,8	88,5	101,4	102,5	102,7	90,1	116,9	89,8	15,3	85,7	86,0
20/04/2017 17:55		87,5	89,8	88,4	106,2	102,7	103,1	90,1	115,7	89,8	18,7	88,6	87,5
20/04/2017 17:56		85,5	89,8	88,0	105,1	102,8	103,1	95,9	115,9	89,8	19,6	79,3	85,5
20/04/2017 17:57		82,5	89,8	87,5	95,7	102,8	102,8	91,4	113,2	89,8	13,2	84,6	82,5
20/04/2017 17:58		88,6	89,8	87,6	99,9	102,8	102,6	94,3	113,7	89,8	11,3	86,5	88,6
20/04/2017 17:59		88,5	89,8	87,6	104,3	102,9	102,8	92,9	116,5	89,8	15,8	87,5	88,5
20/04/2017 18:00		90,1	89,9	87,8	104,0	103,0	103,1	94,8	116,5	89,9	13,9	83,3	90,1
20/04/2017 18:01		88,5	89,9	87,9	97,6	103,0	103,0	93,0	112,5	89,9	9,1	89,7	88,5
20/04/2017 18:02		89,2	89,9	88,1	98,3	103,0	102,7	93,3	112,5	89,9	9,1	88,6	89,2
20/04/2017 18:03		89,9	89,9	88,3	103,5	103,0	102,7	92,8	115,1	89,9	13,6	91,0	89,9
20/04/2017 18:04		89,7	89,8	88,2	98,1	102,9	102,6	93,5	113,9	89,8	8,4	88,1	89,7
20/04/2017 18:05		88,8	89,7	88,2	100,7	102,8	102,4	93,3	113,7	89,7	11,9	88,5	88,8
20/04/2017 18:06		89,5	89,5	88,4	100,4	102,8	102,2	95,0	116,4	89,5	10,9	91,4	89,5
20/04/2017 18:07		91,0	89,5	88,6	105,1	102,7	102,5	98,2	116,5	89,5	14,1	92,3	91,0
20/04/2017 18:08		87,3	89,4	88,6	104,9	102,8	102,7	96,6	115,7	89,4	17,6	88,0	87,3
20/04/2017 18:09		87,3	89,4	88,6	102,4	102,8	102,8	91,4	113,7	89,4	15,1	88,7	87,3
20/04/2017 18:10		84,1	89,3	88,5	96,6	102,7	102,2	91,6	112,9	89,3	12,5	87,8	84,1
20/04/2017 18:11		89,7	89,3	88,7	103,2	102,7	102,0	95,2	116,9	89,3	13,6	85,0	89,7
20/04/2017 18:12		86,8	89,2	88,9	98,4	102,7	102,0	92,1	116,5	89,2	11,5	89,8	86,8
20/04/2017 18:13		87,5	89,2	88,8	97,6	102,7	102,0	92,0	116,3	89,2	10,1	85,6	87,5
20/04/2017 18:14		90,2	89,2	88,9	103,3	102,7	101,9	96,4	127,2	89,2	13,0	91,3	90,2
20/04/2017 18:15		89,9	89,2	88,9	104,2	102,7	101,9	94,1	116,3	89,2	14,3	91,1	89,9
20/04/2017 18:16		89,8	89,2	89,0	99,9	102,7	102,0	94,3	116,7	89,2	10,1	88,6	89,8
20/04/2017 18:17		88,9	89,2	89,0	100,0	102,7	102,0	93,5	114,4	89,2	11,1	89,1	88,9
20/04/2017 18:18		88,5	89,2	88,9	101,8	102,7	101,9	92,8	115,4	89,2	13,3	82,4	88,5
20/04/2017 18:19		87,7	89,2	88,8	98,3	102,5	101,9	93,6	114,3	89,2	10,6	89,6	87,7
20/04/2017 18:20		93,9	89,3	89,4	104,0	102,6	102,1	118,3	144,2	89,3	10,1	88,0	93,9
20/04/2017 18:21		87,2	89,3	89,3	102,7	102,6	102,3	92,8	113,3	89,3	15,4	90,2	87,2
20/04/2017 18:22		90,4	89,3	89,2	98,3	102,5	101,8	95,3	113,7	89,3	7,8	88,8	90,4
20/04/2017 18:23		89,9	89,3	89,3	104,6	102,5	101,8	99,5	129,7	89,3	14,7	83,5	89,9
20/04/2017 18:24		110,7	94,5	99,4	118,5	104,7	107,8	131,6	152,4	94,5	7,8	83,7	110,7
20/04/2017 18:25		87,9	94,5	99,4	89,6	104,7	107,8	103,3	113,5	94,5	1,7	80,2	87,9
20/04/2017 18:26		96,6	94,5	99,5	103,9	104,7	107,8	122,1	148,0	94,5	7,3	91,9	96,6
20/04/2017 18:27		82,7	94,5	99,5	89,0	104,7	107,8	93,7	110,5	94,5	6,2	77,4	82,7
20/04/2017 18:28		82,0	94,5	99,5	89,6	104,6	107,8	94,5	110,3	94,5	7,6	73,2	82,0
20/04/2017 18:29		81,2	94,5	99,5	87,6	104,6	107,7	96,1	107,8	94,5	6,4	74,4	81,2
20/04/2017 18:30		89,6	94,5	99,5	91,9	104,5	107,6	102,3	112,7	94,5	2,4	84,3	89,6
20/04/2017 18:31		83,9	94,5	99,4	88,8	104,5	107,5	94,2	107,7	94,5	4,9	87,4	83,9
20/04/2017 18:32		83,2	94,5	99,4	88,7	104,4	107,5	94,7	106,8	94,5	5,4	77,1	83,2
20/04/2017 18:33		88,6	94,4	99,4	90,7	104,3	107,4	103,0	113,8	94,4	2,1	81,0	88,6
20/04/2017 18:34		81,2	94,4	99,4	87,7	104,3	107,4	91,0	104,9	94,4	6,5	82,6	81,2
20/04/2017 18:35		86,1	94,4	99,3	88,3	104,2	107,2	98,8	110,1	94,4	2,1	79,9	86,1
20/04/2017 18:36		83,0	94,3	99,3	87,0	104,2	107,1	99,3	109,0	94,3	4,0	84,1	83,0
20/04/2017 18:37		86,0	94,3	99,3	102,2	104,2	107,2	96,0	121,4	94,3	16,2	86,8	86,0
20/04/2017 18:38		86,9	94,3	99,3	101,1	104,1	107,1	93,6	117,7	94,3	14,2	87,1	86,9
20/04/2017 18:39		87,3	94,3	88,2	104,6	104,2	97,8	95,2	118,1	94,3	17,2	87,3	87,3
20/04/2017 18:40		87,7	94,3	88,2	104,4	104,2	99,0	95,1	117,0	94,3	16,7	88,4	87,7
20/04/2017 18:41		88,1	94,3	86,0	104,7	104,2	99,1	92,4	119,1	94,3	16,6	89,2	88,1
20/04/2017 18:42		88,7	94,3	86,4	104,8	104,2	100,1	99,5	119,3	94,3	16,1	90,0	88,7
20/04/2017 18:43		90,6	94,3	87,0	104,3	104,2	100,8	97,7	118,7	94,3	13,8	91,2	90,6
20/04/2017 18:44		89,7	94,3	87,4	102,2	104,2	101,1	97,7	116,5	94,3	12,5	89,5	89,7
20/04/2017 18:45		90,9	94,3	87,6	101,8	104,3	101,4	96,4	118,6	94,3	10,9	92,3	90,9
20/04/2017 18:46		92,7	94,3	88,4	106,1	104,3	102,2	99,6	119,7	94,3	13,4	93,2	92,7
20/04/2017 18:47		93,3	94,4	89,1	108,4	104,5	103,3	98,1	121,7	94,4	15,1	96,2	93,3
20/04/2017 18:48		94,2	94,4	89,7	109,0	104,6	104,2	98,0	123,2	94,4	14,8	95,8	94,2
20/04/2017 18:49		104,2	95,0	94,3	113,0	105,0	106,0	127,7	151,6	95,0	8,9	90,8	104,2
20/04/2017 18:50		88,7	95,0	94,3	105,5	105,1	106,2	93,7	117,0	95,0	16,7	89,5	88,7
20/04/2017 18:51		88,5	95,0	94,4	104,6	105,1	106,4	93,0	117,0	95,0	16,2	89,7	88,5
20/04/2017 18:52		90,9	95,1	94,4	106,2	105,2	106,6	95,1	121,6	95,1	15,4	92,6	90,9
20/04/2017 18:53		93,0	95,1	94,6	100,6	105,1	106,6	102,6	116,0	95,1	7,6	87,6	93,0
20/04/2017 18:54		88,9	95,1	94,6	105,1	105,2	106,6	97,4	117,6	95,1	16,1	88,9	88,9
20/04/2017 18:55		89,1	95,1	94,6	105,9	105,2	106,7	93,6	118,0	95,1	16,8	90,8	89,1
20/04/2017 18:56		90,3	95,1	94,7	102,5	105,1	106,6	95,7	117,3	95,1	12,2	90,2	90,3
20/04/2017 18:57		89,0	95,1	94,7	105,3	105,2	106,6	94,8	118,3	95,1	16,4	90,8	89,0
20/04/2017 18:58		89,9	95,1	94,7	104,0	105,2	106,6	98,2	118,0	95,1	14,1	89,8	89,9
20/04/2017 18:59		88,7	95,1	94,7	103,6	105,2	106,7	94,2	116,2	95,1	14,9	89,3	88,7
20/04/2017 19:00		87,9	95,1	94,6	95,7	105,2	106,6	102,9	128,0	95,1	7,8	89,8	87,9
