User:	vzw Between The Hills
Company:	Asd
Venue:	Putrock - Underground
Soundcard Serial#:	1724
Microphone Serial#:	1724
Calibration Value: 	0,0143
Calibration date: 	Factory Calibration
Software Version:	10EaZy Version 2.5.0_build 131014 , Web server IP is 127.0.0.1
File Created:	18/04/2017 9:39:53

dBA limit in this session	85
Leq period [Min]	15



Time	Running Order	Leq 1 min dB(A)	Leq 60 Min dB(A)	Leq 15 Min dB(A)	Leq 1 min dB(C)	Leq 60 Min dB(C)	Leq 15 Min dB(C)	Max FAST dB(A)	Max Peak dB(C)	Leq 60 min dB(A)	Leq C - A	Max SLOW dB(A)	Leq 1 min - Audience dB(A)	
18/04/2017 09:55		72,1	71,8	72,0	84,0	83,4	83,6	85,0	101,9	71,8	11,8	64,0	72,1
18/04/2017 09:56		78,6	72,9	73,0	85,3	83,5	84,0	93,5	106,9	72,9	6,8	90,6	77,7
18/04/2017 09:57		76,4	73,0	73,2	84,6	83,6	84,1	92,6	103,4	73,0	8,2	73,5	74,7
18/04/2017 09:58		72,1	73,0	73,3	83,6	83,6	84,2	82,8	102,0	73,0	11,5	72,6	72,1
18/04/2017 09:59		72,3	72,9	73,3	82,4	83,5	84,1	82,0	100,1	72,9	10,1	71,4	72,2
18/04/2017 10:00		70,9	72,9	73,2	83,3	83,5	84,2	84,4	100,1	72,9	12,4	69,8	70,9
18/04/2017 10:01		70,6	72,8	73,1	84,3	83,6	84,1	81,9	101,8	72,8	13,7	68,0	70,6
18/04/2017 10:02		68,7	72,7	73,0	83,9	83,6	84,1	82,5	99,1	72,7	15,3	72,2	68,7
18/04/2017 10:03		62,7	72,5	72,9	69,2	83,4	83,9	77,1	91,1	72,5	6,5	56,2	62,5
18/04/2017 10:04		58,1	72,3	72,6	67,5	83,2	83,3	73,6	88,7	72,3	9,4	55,9	58,1
18/04/2017 10:05		65,4	72,2	72,6	78,5	83,1	83,3	80,4	96,5	72,2	13,1	68,2	65,4
18/04/2017 10:06		69,2	72,1	72,5	78,8	83,0	83,2	80,0	97,5	72,1	9,6	63,9	69,0
18/04/2017 10:07		70,4	72,1	72,4	79,9	82,9	82,7	82,0	97,6	72,1	9,5	70,6	70,2
18/04/2017 10:08		68,8	72,0	72,2	79,8	82,8	82,4	80,9	98,4	72,0	11,0	73,4	68,8
18/04/2017 10:09		69,3	71,9	72,0	80,1	82,8	82,2	81,1	99,7	71,9	10,9	66,8	69,3
18/04/2017 10:10		68,6	71,8	71,8	80,0	82,7	81,9	80,3	95,8	71,8	11,4	67,4	68,5
18/04/2017 10:11		68,9	71,8	70,4	82,2	82,7	81,5	81,4	100,2	71,8	13,3	66,5	68,9
18/04/2017 10:12		69,1	71,7	69,4	82,5	82,7	81,3	80,7	97,5	71,7	13,4	67,1	69,1
18/04/2017 10:13		70,4	71,7	69,2	82,0	82,7	81,2	85,0	101,9	71,7	11,6	69,1	70,4
18/04/2017 10:14		71,0	71,7	69,0	80,3	82,6	81,0	85,7	101,4	71,7	9,3	68,4	70,7
18/04/2017 10:15		69,3	71,6	68,9	82,6	82,6	80,9	85,2	103,0	71,6	13,3	71,9	69,3
18/04/2017 10:16		68,8	71,6	68,7	81,6	82,6	80,6	84,2	103,6	71,6	12,8	65,5	68,8
18/04/2017 10:17		70,6	71,5	68,9	81,9	82,6	80,4	86,8	103,9	71,5	11,3	70,5	70,6
18/04/2017 10:18		68,9	71,5	69,1	79,8	82,5	80,6	87,2	103,2	71,5	10,9	68,6	68,9
18/04/2017 10:19		71,0	71,5	69,5	83,3	82,5	81,1	84,6	102,8	71,5	12,3	69,6	70,5
18/04/2017 10:20		67,6	71,4	69,6	81,4	82,5	81,3	82,8	99,5	71,4	13,9	66,9	67,6
18/04/2017 10:21		68,1	71,3	69,5	78,6	82,5	81,3	81,7	101,3	71,3	10,6	64,6	68,1
18/04/2017 10:22		66,9	71,3	69,3	79,7	82,4	81,3	80,2	100,8	71,3	12,8	64,0	66,9
18/04/2017 10:23		68,3	71,2	69,3	80,2	82,4	81,3	82,9	98,6	71,2	11,9	62,7	68,3
18/04/2017 10:24		69,6	71,2	69,3	79,9	82,3	81,3	85,4	98,9	71,2	10,3	65,3	69,6
18/04/2017 10:25		67,6	71,2	69,2	80,9	82,3	81,3	78,7	100,7	71,2	13,3	71,5	67,6
18/04/2017 10:26		68,0	71,1	69,2	80,5	82,3	81,2	80,0	97,2	71,1	12,5	63,9	68,0
18/04/2017 10:27		67,0	71,0	69,1	80,6	82,2	81,1	79,3	99,3	71,0	13,6	66,2	67,0
18/04/2017 10:28		68,9	71,0	69,0	79,7	82,2	80,9	81,3	99,0	71,0	10,8	65,7	68,9
18/04/2017 10:29		67,8	71,0	68,7	80,9	82,2	80,9	79,5	101,9	71,0	13,1	67,3	67,8
18/04/2017 10:30		70,7	71,0	68,9	80,6	82,2	80,8	86,2	99,8	71,0	9,9	68,1	70,7
18/04/2017 10:31		69,3	70,9	68,9	80,9	82,1	80,7	81,3	102,5	70,9	11,6	66,3	69,3
18/04/2017 10:32		70,2	70,9	68,8	76,0	82,1	80,4	84,2	99,8	70,9	5,7	69,5	69,5
18/04/2017 10:33		69,2	70,9	68,9	79,2	82,0	80,4	81,9	100,2	70,9	10,0	64,9	68,9
18/04/2017 10:34		70,2	70,9	68,8	81,0	82,0	80,2	87,0	102,1	70,9	10,8	71,7	70,2
18/04/2017 10:35		68,7	70,9	68,8	85,3	82,1	80,7	84,0	102,5	70,9	16,6	73,9	68,7
18/04/2017 10:36		67,0	70,8	68,8	84,2	82,1	81,1	80,2	100,2	70,8	17,2	73,4	67,0
18/04/2017 10:37		68,7	70,8	68,9	80,6	82,1	81,2	86,3	101,1	70,8	11,9	63,4	68,7
18/04/2017 10:38		67,4	70,7	68,8	80,8	82,1	81,2	79,6	98,6	70,7	13,4	68,9	67,4
18/04/2017 10:39		69,8	70,7	68,8	82,0	82,1	81,3	81,7	99,5	70,7	12,2	67,2	69,8
18/04/2017 10:40		68,0	70,7	68,9	79,5	82,1	81,3	82,2	98,6	70,7	11,5	67,2	68,0
18/04/2017 10:41		68,0	70,7	68,9	81,5	82,2	81,3	85,3	99,7	70,7	13,6	71,9	68,0
18/04/2017 10:42		69,0	70,6	69,0	79,7	82,1	81,3	85,6	100,3	70,6	10,8	70,1	68,0
18/04/2017 10:43		68,0	70,5	68,9	76,1	82,1	81,2	83,2	98,3	70,5	8,1	71,5	68,0
18/04/2017 10:44		66,9	70,5	68,9	75,4	82,0	81,0	80,2	99,8	70,5	8,5	55,7	66,5
18/04/2017 10:45		67,3	70,4	68,6	75,5	81,9	80,8	80,5	98,1	70,4	8,3	68,8	66,3
18/04/2017 10:46		66,9	70,3	68,5	75,7	81,8	80,6	81,9	103,7	70,3	8,8	73,1	66,9
18/04/2017 10:47		70,3	70,3	68,5	86,0	81,9	81,4	83,4	101,6	70,3	15,7	77,1	70,3
18/04/2017 10:48		73,0	70,3	68,9	87,9	82,1	82,4	80,9	102,3	70,3	15,0	75,0	72,9
18/04/2017 10:49		75,3	70,4	69,7	87,7	82,1	83,1	81,2	102,2	70,4	12,4	77,4	75,3
18/04/2017 10:50		73,8	70,5	70,2	90,0	82,5	84,0	81,2	102,3	70,5	16,2	74,7	73,8
18/04/2017 10:51		74,4	70,6	70,8	88,0	82,7	84,4	84,0	101,4	70,6	13,6	76,7	74,3
18/04/2017 10:52		74,4	70,7	71,3	89,3	82,9	85,1	82,7	104,2	70,7	14,9	74,8	74,4
18/04/2017 10:53		73,9	70,7	71,7	87,5	83,0	85,5	89,9	105,6	70,7	13,5	76,2	73,9
18/04/2017 10:54		73,6	70,8	71,9	90,6	83,3	86,2	88,5	105,7	70,8	17,0	72,4	73,6
18/04/2017 10:55		73,1	70,8	72,2	90,1	83,5	86,8	79,9	104,5	70,8	17,0	72,7	73,1
18/04/2017 10:56		73,8	70,5	72,5	89,4	83,7	87,2	84,2	104,8	70,5	15,6	77,2	73,8
18/04/2017 10:57		75,5	70,4	72,9	89,6	83,9	87,7	88,8	106,4	70,4	14,1	71,8	75,5
18/04/2017 10:58		72,1	70,4	73,0	87,4	84,0	87,9	84,1	104,1	70,4	15,3	72,2	72,1
18/04/2017 10:59		72,9	70,4	73,3	87,1	84,1	88,1	81,9	104,8	70,4	14,2	74,7	72,9
18/04/2017 11:00		74,1	70,5	73,5	84,2	84,1	88,2	82,4	99,8	70,5	10,1	76,1	74,1
18/04/2017 11:01		75,0	70,7	73,8	84,7	84,1	88,3	81,7	104,1	70,7	9,8	73,3	75,0
18/04/2017 11:02		74,6	70,8	74,1	88,9	84,3	88,5	81,0	103,6	70,8	14,3	77,5	74,6
18/04/2017 11:03		75,2	71,0	74,2	88,8	84,5	88,6	83,4	103,4	71,0	13,5	76,6	75,2
18/04/2017 11:04		75,0	71,1	74,2	90,0	84,7	88,7	84,1	102,9	71,1	15,0	76,9	75,0
18/04/2017 11:05		73,9	71,3	74,2	89,4	84,9	88,7	80,8	102,3	71,3	15,5	73,7	73,8
18/04/2017 11:06		72,8	71,3	74,1	86,2	85,0	88,6	81,2	102,6	71,3	13,4	72,2	72,8
18/04/2017 11:07		72,5	71,4	74,0	85,7	85,0	88,4	81,8	101,7	71,4	13,3	71,1	72,5
18/04/2017 11:08		74,5	71,5	74,0	87,3	85,1	88,4	88,9	106,4	71,5	12,8	71,7	74,5
18/04/2017 11:09		70,5	71,5	73,9	83,5	85,2	88,0	78,5	99,2	71,5	13,1	71,0	70,5
18/04/2017 11:10		71,9	71,5	73,8	84,4	85,2	87,6	79,4	99,3	71,5	12,5	71,5	71,9
18/04/2017 11:11		73,6	71,6	73,8	85,0	85,2	87,3	85,6	102,3	71,6	11,4	76,3	73,6
18/04/2017 11:12		75,3	71,7	73,8	91,6	85,5	87,6	89,6	103,8	71,7	16,3	74,3	75,3
18/04/2017 11:13		77,3	71,9	74,2	88,0	85,6	87,6	84,8	103,4	71,9	10,7	76,2	77,3
18/04/2017 11:14		76,0	72,1	74,4	87,9	85,7	87,7	85,7	103,6	72,1	11,9	64,8	76,0
18/04/2017 11:15		71,6	72,1	74,3	78,2	85,7	87,6	94,5	113,7	72,1	6,6	67,3	71,6
18/04/2017 11:16		72,4	72,1	74,2	80,2	85,7	87,5	89,7	107,4	72,1	7,8	84,0	72,1
18/04/2017 11:17		76,3	72,3	74,3	82,2	85,7	87,2	93,7	105,5	72,3	5,9	66,2	74,1
18/04/2017 11:18		65,5	72,2	74,0	73,0	85,7	86,7	80,0	92,3	72,2	7,6	71,2	65,5
18/04/2017 11:19		67,8	72,2	73,7	80,3	85,6	86,1	76,9	94,9	72,2	12,4	67,9	67,8
18/04/2017 11:20		69,0	72,2	73,5	78,0	85,6	85,5	82,6	97,9	72,2	9,0	69,0	69,0
18/04/2017 11:21		69,8	72,2	73,4	81,3	85,6	85,3	84,1	97,8	72,2	11,6	66,4	69,8
18/04/2017 11:22		71,7	72,3	73,3	80,7	85,6	85,1	82,0	96,2	72,3	9,0	71,4	71,7
18/04/2017 11:23		71,7	72,3	73,1	84,0	85,7	84,8	83,3	98,6	72,3	12,3	68,5	71,7
18/04/2017 11:24		72,1	72,3	73,2	82,4	85,7	84,8	83,7	103,2	72,3	10,3	71,2	72,1
18/04/2017 11:25		73,9	72,4	73,3	87,3	85,8	85,0	81,2	101,0	72,4	13,4	70,4	73,9
18/04/2017 11:26		71,4	72,5	73,2	84,1	85,8	85,0	74,3	98,9	72,5	12,7	72,5	71,4
18/04/2017 11:27		68,8	72,5	72,8	82,9	85,8	83,6	78,4	98,1	72,5	14,2	67,2	68,8
18/04/2017 11:28		68,7	72,5	72,0	81,2	85,8	82,9	84,2	98,7	72,5	12,5	66,1	68,7
18/04/2017 11:29		66,8	72,5	71,4	83,2	85,8	82,3	71,0	98,6	72,5	16,4	64,7	66,8
18/04/2017 11:30		67,8	72,4	71,2	80,8	85,8	82,4	71,6	98,2	72,4	13,0	69,7	67,8
18/04/2017 11:31		68,6	72,4	70,9	81,6	85,8	82,4	73,7	97,5	72,4	13,0	69,0	68,6
18/04/2017 11:32		70,7	72,4	70,2	82,2	85,9	82,4	74,4	97,8	72,4	11,5	72,4	70,7
18/04/2017 11:33		71,2	72,5	70,4	86,1	85,9	83,0	75,3	98,9	72,5	14,9	71,4	71,2
18/04/2017 11:34		69,8	72,4	70,5	85,2	86,0	83,3	75,9	98,7	72,4	15,4	71,1	69,8
18/04/2017 11:35		70,2	72,5	70,6	85,5	86,0	83,7	74,3	99,8	72,5	15,4	65,9	70,2
18/04/2017 11:36		71,3	72,5	70,7	81,3	85,9	83,7	80,4	99,3	72,5	10,0	73,2	71,3
18/04/2017 11:37		72,1	72,5	70,7	88,1	86,0	84,3	76,9	100,1	72,5	16,0	72,5	72,1
18/04/2017 11:38		66,3	72,5	70,4	81,0	86,0	84,2	75,3	95,3	72,5	14,7	67,4	66,3
18/04/2017 11:39		67,7	72,5	70,2	79,2	86,0	84,1	71,4	94,5	72,5	11,5	69,6	67,7
18/04/2017 11:40		70,0	72,5	69,7	82,4	86,0	83,7	74,9	95,9	72,5	12,4	71,8	70,0
18/04/2017 11:41		71,1	72,6	69,7	83,3	86,0	83,6	74,8	97,1	72,6	12,1	72,8	71,1
18/04/2017 11:42		69,0	72,6	69,7	83,8	86,1	83,7	72,9	96,3	72,6	14,8	69,4	69,0
18/04/2017 11:43		68,6	72,6	69,7	83,3	86,1	83,8	73,4	97,1	72,6	14,6	71,3	68,6
18/04/2017 11:44		70,0	72,6	69,9	85,6	86,2	83,9	73,2	99,1	72,6	15,6	70,8	70,0
18/04/2017 11:45		74,3	72,7	70,5	82,9	86,2	84,0	84,6	100,7	72,7	8,6	75,5	74,3
18/04/2017 11:46		74,2	72,7	70,9	84,5	86,2	84,2	82,1	98,8	72,7	10,3	73,3	74,2
18/04/2017 11:47		73,3	72,8	71,1	82,0	86,2	84,2	82,9	100,2	72,8	8,8	71,0	73,3
18/04/2017 11:48		69,6	72,7	71,1	84,1	86,1	84,0	73,9	98,0	72,7	14,5	70,7	69,6
18/04/2017 11:49		70,5	72,7	71,1	87,1	86,1	84,2	78,9	100,8	72,7	16,6	71,0	70,5
18/04/2017 11:50		69,5	72,6	71,1	85,6	86,0	84,2	73,6	98,0	72,6	16,2	69,2	69,5
18/04/2017 11:51		69,7	72,5	71,0	82,7	85,9	84,3	75,9	98,4	72,5	13,0	72,3	69,7
18/04/2017 11:52		72,1	72,5	71,0	84,9	85,8	83,9	75,4	98,7	72,5	12,8	71,9	72,1
18/04/2017 11:53		71,7	72,4	71,2	86,0	85,8	84,2	75,2	99,4	72,4	14,4	65,8	71,7
18/04/2017 11:54		70,5	72,4	71,3	82,1	85,6	84,3	75,7	97,7	72,4	11,6	70,9	70,5
18/04/2017 11:55		71,6	72,4	71,4	86,8	85,5	84,6	74,5	101,9	72,4	15,2	71,9	71,6
18/04/2017 11:56		72,5	72,3	71,5	85,6	85,4	84,7	77,1	101,1	72,3	13,0	72,8	72,5
18/04/2017 11:57		67,5	72,2	71,5	86,3	85,3	84,9	73,5	98,0	72,2	18,8	69,3	67,5
18/04/2017 11:58		71,6	72,2	71,6	86,0	85,2	85,1	75,1	99,8	72,2	14,4	72,6	71,6
18/04/2017 11:59		70,6	72,2	71,6	83,0	85,2	84,9	80,3	97,5	72,2	12,4	71,8	70,6
18/04/2017 12:00		70,2	72,1	71,3	83,3	85,2	85,0	76,1	97,5	72,1	13,0	69,0	70,2
18/04/2017 12:01		71,1	72,0	71,0	86,7	85,2	85,1	80,6	98,9	72,0	15,5	76,1	71,1
18/04/2017 12:02		69,7	71,9	70,7	85,3	85,1	85,3	79,1	98,7	71,9	15,6	71,9	69,7
18/04/2017 12:03		70,0	71,8	70,7	86,6	85,0	85,5	74,3	101,0	71,8	16,6	68,5	70,0
18/04/2017 12:04		69,9	71,7	70,7	80,5	84,8	85,1	74,9	95,4	71,7	10,6	73,0	69,9
18/04/2017 12:05		71,1	71,7	70,8	83,6	84,7	85,0	75,4	99,2	71,7	12,5	71,1	71,1
18/04/2017 12:06		70,6	71,6	70,9	84,0	84,6	85,1	73,4	98,0	71,6	13,4	70,3	70,6
18/04/2017 12:07		69,5	71,6	70,7	82,6	84,6	84,9	73,8	98,4	71,6	13,1	70,6	69,5
18/04/2017 12:08		71,8	71,5	70,7	88,0	84,6	85,1	75,9	102,7	71,5	16,2	71,8	71,8
18/04/2017 12:09		69,3	71,5	70,6	86,2	84,7	85,4	73,5	100,8	71,5	16,9	70,0	69,3
18/04/2017 12:10		70,2	71,5	70,5	84,5	84,7	85,2	75,0	98,4	71,5	14,3	70,3	70,2
18/04/2017 12:11		69,2	71,4	70,3	79,0	84,6	84,9	74,8	95,9	71,4	9,7	58,4	69,2
18/04/2017 12:12		63,3	71,2	70,2	74,1	84,2	84,5	67,7	89,8	71,2	10,7	65,5	63,3
18/04/2017 12:13		70,1	71,0	70,1	86,1	84,2	84,6	73,6	97,2	71,0	16,1	69,6	70,1
18/04/2017 12:14		69,9	70,8	70,0	86,0	84,1	84,8	72,5	102,4	70,8	16,1	70,4	69,9
18/04/2017 12:15		70,9	70,8	70,1	87,1	84,2	85,0	76,2	101,6	70,8	16,2	71,0	70,9
18/04/2017 12:16		71,9	70,8	70,1	88,1	84,4	85,2	76,6	102,5	70,8	16,1	70,8	71,9
18/04/2017 12:17		68,9	70,6	70,1	84,4	84,4	85,1	77,6	101,9	70,6	15,5	66,6	68,9
18/04/2017 12:18		68,0	70,6	70,0	82,3	84,4	84,9	72,5	95,3	70,6	14,3	69,8	68,0
18/04/2017 12:19		67,3	70,6	69,9	83,2	84,5	85,0	77,2	102,8	70,6	16,0	75,5	67,3
18/04/2017 12:20		76,3	70,8	70,7	91,2	84,8	85,9	82,2	106,1	70,8	14,9	76,6	76,3
18/04/2017 12:21		75,4	70,9	71,2	88,9	84,9	86,2	81,6	104,0	70,9	13,5	78,0	75,4
18/04/2017 12:22		76,1	71,1	71,8	87,5	85,0	86,5	82,7	102,7	71,1	11,4	75,9	76,1
18/04/2017 12:23		76,6	71,2	72,4	90,2	85,2	86,8	81,7	104,8	71,2	13,6	66,4	76,6
18/04/2017 12:24		68,6	71,2	72,4	85,8	85,3	86,7	82,4	99,0	71,2	17,2	67,9	68,6
18/04/2017 12:25		71,4	71,1	72,4	88,3	85,3	87,0	78,8	100,0	71,1	16,9	75,4	71,4
18/04/2017 12:26		76,9	71,3	73,1	88,8	85,4	87,4	81,3	104,0	71,3	11,9	76,8	76,9
18/04/2017 12:27		76,0	71,5	73,6	86,6	85,4	87,6	79,0	103,4	71,5	10,6	76,7	76,0
18/04/2017 12:28		74,1	71,6	73,8	84,9	85,5	87,5	80,8	103,2	71,6	10,9	74,8	74,1
18/04/2017 12:29		74,6	71,7	74,0	88,7	85,6	87,7	78,1	100,9	71,7	14,0	69,4	74,6
18/04/2017 12:30		71,2	71,7	74,0	80,4	85,6	87,5	82,4	98,7	71,7	9,3	72,3	71,2
18/04/2017 12:31		74,0	71,8	74,1	84,8	85,6	87,3	84,1	99,3	71,8	10,7	71,9	74,0
18/04/2017 12:32		74,9	71,9	74,4	84,2	85,6	87,3	88,1	103,2	71,9	9,3	75,0	74,9
18/04/2017 12:33		74,7	72,0	74,6	85,5	85,6	87,4	88,0	101,8	72,0	10,9	73,8	74,7
18/04/2017 12:34		73,1	72,0	74,7	84,4	85,6	87,4	83,0	101,6	72,0	11,3	71,9	73,1
18/04/2017 12:35		71,4	72,1	74,5	84,1	85,6	86,9	81,5	97,6	72,1	12,7	69,9	71,4
18/04/2017 12:36		72,1	72,1	74,3	85,5	85,6	86,6	82,9	97,9	72,1	13,5	75,2	72,1
18/04/2017 12:37		71,0	72,1	73,9	79,3	85,5	86,3	80,5	94,9	72,1	8,3	68,3	71,0
18/04/2017 12:38		70,0	72,1	73,5	80,5	85,5	85,6	79,2	96,1	72,1	10,5	74,6	70,0
18/04/2017 12:39		71,6	72,1	73,6	79,9	85,5	85,4	83,9	98,4	72,1	8,3	73,1	71,6
18/04/2017 12:40		70,0	72,1	73,5	80,5	85,5	84,9	79,4	95,4	72,1	10,5	66,0	70,0
18/04/2017 12:41		70,9	72,1	73,0	80,5	85,5	84,2	88,1	97,4	72,1	9,6	69,4	70,9
18/04/2017 12:42		70,8	72,1	72,6	80,7	85,5	83,8	80,2	95,8	72,1	9,9	71,7	70,8
18/04/2017 12:43		71,4	72,2	72,4	80,2	85,4	83,5	84,0	99,6	72,2	8,7	72,3	71,4
18/04/2017 12:44		72,3	72,2	72,2	79,2	85,4	82,6	81,2	95,6	72,2	7,0	73,9	72,3
18/04/2017 12:45		72,9	72,2	72,3	80,5	85,4	82,6	82,7	98,0	72,2	7,7	77,7	72,9
18/04/2017 12:46		72,3	72,1	72,2	77,7	85,3	82,2	83,1	99,4	72,1	5,4	69,2	72,3
18/04/2017 12:47		69,7	72,1	71,8	77,0	85,3	81,8	79,9	93,1	72,1	7,3	68,4	69,7
18/04/2017 12:48		68,4	72,1	71,4	77,1	85,3	81,2	78,2	93,9	72,1	8,7	69,4	68,4
18/04/2017 12:49		70,0	72,1	71,1	79,3	85,2	80,8	83,5	98,3	72,1	9,3	67,6	70,0
18/04/2017 12:50		68,4	72,0	71,0	78,4	85,1	80,3	81,2	94,9	72,0	10,0	67,2	68,4
18/04/2017 12:51		67,6	72,0	70,7	75,9	85,1	79,3	75,2	92,2	72,0	8,3	68,6	67,6
18/04/2017 12:52		68,1	72,0	70,6	77,6	85,0	79,3	78,5	95,2	72,0	9,6	66,3	68,1
18/04/2017 12:53		68,8	72,0	70,5	77,9	84,9	79,1	80,1	95,6	72,0	9,1	66,1	68,8
18/04/2017 12:54		69,1	71,9	70,3	78,7	84,9	79,0	78,1	96,9	71,9	9,6	69,1	69,1
18/04/2017 12:55		65,7	71,9	70,2	77,6	84,8	78,8	70,4	92,6	71,9	11,9	67,0	65,7
18/04/2017 12:56		65,5	71,8	69,9	78,2	84,7	78,6	69,5	96,5	71,8	12,6	65,1	65,5
18/04/2017 12:57		68,1	71,8	69,8	85,5	84,7	79,5	73,2	97,5	71,8	17,4	68,2	68,1
18/04/2017 12:58		66,7	71,8	69,5	83,7	84,7	79,9	71,9	96,8	71,8	17,0	57,9	66,7
18/04/2017 12:59		63,3	71,7	69,0	72,8	84,6	79,7	72,7	91,9	71,7	9,5	65,0	63,3
18/04/2017 13:00		66,0	71,7	68,3	75,9	84,6	79,4	70,8	91,7	71,7	9,9	68,8	66,0
18/04/2017 13:01		67,1	71,7	67,8	77,2	84,5	79,4	71,6	93,1	71,7	10,1	70,1	67,1
18/04/2017 13:02		67,6	71,6	67,6	78,1	84,4	79,5	71,3	94,2	71,6	10,5	69,6	67,6
18/04/2017 13:03		70,4	71,7	67,8	79,6	84,3	79,6	80,5	96,7	71,7	9,2	76,3	70,4
18/04/2017 13:04		72,2	71,7	68,1	81,0	84,3	79,7	85,4	97,8	71,7	8,8	67,2	72,2
18/04/2017 13:05		70,1	71,7	68,3	79,8	84,3	79,8	80,1	96,6	71,7	9,7	68,9	70,1
18/04/2017 13:06		68,8	71,7	68,4	84,1	84,3	80,4	81,0	98,9	71,7	15,3	68,8	68,8
18/04/2017 13:07		67,1	71,6	68,3	81,3	84,3	80,6	72,0	97,5	71,6	14,2	59,6	67,1
18/04/2017 13:08		67,3	71,6	68,2	82,1	84,1	80,8	70,8	97,1	71,6	14,8	68,7	67,3
18/04/2017 13:09		69,0	71,6	68,2	82,6	84,1	81,1	75,2	97,2	71,6	13,7	71,7	69,0
18/04/2017 13:10		73,2	71,6	68,9	82,0	84,0	81,3	83,0	98,7	71,6	8,9	70,2	73,2
18/04/2017 13:11		70,8	71,7	69,2	77,9	84,0	81,3	82,0	97,8	71,7	7,1	69,1	70,8
18/04/2017 13:12		71,3	71,7	69,4	79,6	84,1	80,7	81,2	96,6	71,7	8,3	68,6	71,3
18/04/2017 13:13		70,1	71,7	69,6	79,6	84,0	80,3	78,0	96,2	71,7	9,5	69,5	70,1
18/04/2017 13:14		70,6	71,7	69,9	80,9	83,9	80,6	83,8	97,3	71,7	10,4	69,6	70,6
18/04/2017 13:15		65,5	71,7	69,9	82,9	83,8	81,0	74,7	96,4	71,7	17,5	68,6	65,5
18/04/2017 13:16		67,9	71,6	69,9	82,6	83,7	81,3	81,0	97,3	71,6	14,8	66,9	67,9
18/04/2017 13:17		72,8	71,7	70,3	78,6	83,6	81,3	83,6	98,4	71,7	5,8	69,5	72,8
18/04/2017 13:18		72,5	71,7	70,5	80,2	83,6	81,3	83,2	99,7	71,7	7,7	74,0	72,5
18/04/2017 13:19		72,6	71,8	70,5	82,1	83,6	81,4	81,9	97,0	71,8	9,5	72,1	72,6
18/04/2017 13:20		68,3	71,6	70,4	80,9	83,2	81,5	82,5	96,1	71,6	12,6	69,3	68,3
18/04/2017 13:21		70,1	71,5	70,5	80,8	82,9	81,2	83,9	97,5	71,5	10,6	67,2	70,1
18/04/2017 13:22		72,1	71,4	70,8	80,4	82,7	81,1	87,2	100,3	71,4	8,3	67,6	72,1
18/04/2017 13:23		68,0	71,2	70,8	80,1	82,4	81,0	72,6	96,2	71,2	12,1	68,7	68,0
18/04/2017 13:24		66,0	71,1	70,7	81,9	82,3	80,9	71,1	95,4	71,1	15,9	65,7	66,0
