User:	vzw Between The Hills
Company:	Asd
Venue:	Putrock - Underground
Soundcard Serial#:	1724
Microphone Serial#:	1724
Calibration Value: 	0,0143
Calibration date: 	Factory Calibration
Software Version:	10EaZy Version 2.5.0_build 131014 , Web server IP is 127.0.0.1
File Created:	19/04/2017 10:05:19

dBA limit in this session	85
Leq period [Min]	15



Time	Running Order	Leq 1 min dB(A)	Leq 60 Min dB(A)	Leq 15 Min dB(A)	Leq 1 min dB(C)	Leq 60 Min dB(C)	Leq 15 Min dB(C)	Max FAST dB(A)	Max Peak dB(C)	Leq 60 min dB(A)	Leq C - A	Max SLOW dB(A)	Leq 1 min - Audience dB(A)	
19/04/2017 10:40		61,4	77,3	69,9	78,5	88,2	82,4	72,6	92,4	77,3	17,1	57,6	61,4
19/04/2017 10:41		60,9	77,2	68,3	75,0	88,0	81,2	76,9	94,8	77,2	14,1	62,8	60,3
19/04/2017 10:42		56,6	77,0	67,0	65,8	87,9	80,4	65,8	88,6	77,0	9,2	58,8	56,6
19/04/2017 10:43		58,3	76,9	65,0	68,3	87,8	79,0	73,7	89,8	76,9	10,1	58,3	58,3
19/04/2017 10:44		59,5	76,8	61,5	72,9	87,7	77,0	71,7	90,5	76,8	13,3	55,7	59,5
19/04/2017 10:45		61,2	76,7	60,4	69,3	87,6	76,7	76,6	91,1	76,7	8,2	56,4	61,2
19/04/2017 10:46		62,5	76,6	60,5	70,1	87,5	76,6	74,2	89,2	76,6	7,6	64,5	62,5
19/04/2017 10:47		64,4	76,5	60,9	69,9	87,4	76,0	79,1	92,0	76,5	5,5	56,5	64,4
19/04/2017 10:48		60,5	76,4	60,9	68,9	87,3	75,3	77,5	90,7	76,4	8,4	66,7	60,5
19/04/2017 10:49		63,1	76,3	61,2	70,7	87,2	74,4	86,2	103,3	76,3	7,6	55,9	63,1
19/04/2017 10:50		55,6	76,2	61,0	68,3	87,1	74,2	68,7	84,6	76,2	12,7	56,0	55,6
19/04/2017 10:51		66,1	76,1	61,6	72,5	87,0	74,2	86,0	102,5	76,1	6,5	64,6	63,3
19/04/2017 10:52		68,8	76,0	62,8	71,5	86,9	73,6	85,1	99,6	76,0	2,7	60,8	64,7
19/04/2017 10:53		69,0	76,0	63,7	74,0	86,8	73,3	87,2	102,3	76,0	5,0	63,3	64,4
19/04/2017 10:54		67,1	75,9	64,1	72,4	86,7	72,4	85,4	100,1	75,9	5,3	62,5	65,4
19/04/2017 10:55		68,9	75,8	64,8	72,3	86,6	71,4	85,9	100,9	75,8	3,3	65,9	65,5
19/04/2017 10:56		73,1	75,8	66,3	85,7	86,6	75,6	84,1	100,9	75,8	12,6	76,8	73,0
19/04/2017 10:57		81,7	76,0	71,5	94,7	87,1	83,7	90,0	107,3	76,0	13,1	82,3	81,7
19/04/2017 10:58		81,9	76,3	73,9	95,5	87,5	86,7	85,0	108,5	76,3	13,6	81,6	81,9
19/04/2017 10:59		79,1	76,3	74,7	93,1	87,7	87,8	84,6	107,8	76,3	14,0	58,7	79,1
19/04/2017 11:00		63,9	76,3	74,7	71,6	87,7	87,8	77,1	94,7	76,3	7,8	58,9	63,6
19/04/2017 11:01		66,4	76,2	74,8	72,3	87,6	87,8	80,5	96,9	76,2	5,9	65,6	66,4
19/04/2017 11:02		66,3	76,1	74,8	73,9	87,5	87,8	80,0	101,2	76,1	7,6	70,7	65,2
19/04/2017 11:03		66,7	76,0	74,8	74,9	87,4	87,8	78,9	95,7	76,0	8,3	68,8	66,7
19/04/2017 11:04		78,3	76,1	75,4	83,8	87,4	87,9	86,5	104,7	76,1	5,5	81,9	77,9
19/04/2017 11:05		83,4	76,4	76,9	99,8	88,4	91,0	89,4	113,7	76,4	16,4	82,9	83,4
19/04/2017 11:06		81,0	75,8	77,6	97,6	88,8	92,1	88,0	113,1	75,8	16,5	85,0	81,0
19/04/2017 11:07		80,4	76,0	78,1	97,3	89,2	93,0	87,5	113,5	76,0	16,9	79,3	80,4
19/04/2017 11:08		80,2	76,1	78,5	94,7	89,4	93,4	84,8	110,5	76,1	14,5	80,3	80,2
19/04/2017 11:09		80,1	76,2	78,9	94,7	89,6	93,8	87,3	110,6	76,2	14,6	80,8	80,1
19/04/2017 11:10		81,0	76,3	79,3	95,2	89,8	94,2	89,6	110,3	76,3	14,1	69,8	81,0
19/04/2017 11:11		85,0	76,5	80,2	95,0	90,0	94,5	96,0	111,5	76,5	10,0	88,0	85,0
19/04/2017 11:12		86,5	77,1	81,0	97,0	90,2	94,7	95,3	113,6	77,1	10,5	86,2	86,5
19/04/2017 11:13		88,5	77,8	82,1	97,8	90,5	94,9	96,4	112,6	77,8	9,2	87,9	88,5
19/04/2017 11:14		87,5	78,4	82,9	97,3	90,7	95,2	97,9	112,1	78,4	9,8	81,7	87,5
19/04/2017 11:15		80,6	78,4	83,0	97,3	90,9	95,6	90,3	109,6	78,4	16,6	80,0	80,6
19/04/2017 11:16		82,9	78,5	83,3	97,0	91,2	96,0	97,5	111,5	78,5	14,1	81,1	82,6
19/04/2017 11:17		80,9	78,6	83,5	96,4	91,4	96,3	88,1	108,6	78,6	15,5	81,8	80,4
19/04/2017 11:18		79,7	78,7	83,6	96,6	91,6	96,6	88,8	109,2	78,7	16,8	74,1	79,5
19/04/2017 11:19		81,7	78,8	83,7	93,9	91,7	96,7	88,1	110,9	78,8	12,2	83,6	81,7
19/04/2017 11:20		83,0	79,0	83,7	96,3	91,9	96,4	88,5	111,4	79,0	13,3	83,5	83,0
19/04/2017 11:21		83,9	79,2	83,8	94,8	92,0	96,2	88,8	110,6	79,2	10,9	84,7	83,9
19/04/2017 11:22		82,0	79,3	83,9	97,0	92,2	96,2	89,4	112,6	79,3	15,0	82,9	82,0
19/04/2017 11:23		83,0	79,4	84,0	97,4	92,4	96,4	89,4	112,4	79,4	14,3	84,0	83,0
19/04/2017 11:24		83,1	79,5	84,1	97,3	92,5	96,5	88,5	113,0	79,5	14,2	83,1	83,1
19/04/2017 11:25		82,8	79,5	84,2	97,2	92,7	96,7	88,5	112,2	79,5	14,4	80,4	82,8
19/04/2017 11:26		82,2	79,6	84,0	93,6	92,7	96,6	88,9	113,0	79,6	11,4	86,6	82,2
19/04/2017 11:27		84,0	79,8	83,8	95,9	92,9	96,5	89,5	112,7	79,8	11,9	83,3	84,0
19/04/2017 11:28		84,5	80,0	83,2	96,1	93,0	96,4	89,3	112,6	80,0	11,7	83,4	84,5
19/04/2017 11:29		84,6	80,2	82,8	95,7	93,1	96,3	90,2	111,7	80,2	11,1	78,7	84,6
19/04/2017 11:30		81,6	80,3	82,8	94,8	93,2	96,1	95,8	109,0	80,3	13,1	83,7	81,6
19/04/2017 11:31		83,0	80,4	82,9	95,3	93,3	96,0	88,2	108,9	80,4	12,3	83,4	83,0
19/04/2017 11:32		83,5	80,5	83,0	93,9	93,4	95,9	89,7	109,1	80,5	10,4	85,2	83,5
19/04/2017 11:33		81,7	80,6	83,1	93,0	93,5	95,7	88,1	108,4	80,6	11,2	78,9	81,7
19/04/2017 11:34		82,4	80,7	83,1	93,0	93,5	95,7	92,7	108,2	80,7	10,6	77,9	82,4
19/04/2017 11:35		81,7	80,8	83,1	92,4	93,6	95,5	87,3	108,2	80,8	10,7	83,5	81,7
19/04/2017 11:36		78,7	80,9	82,8	88,2	93,6	95,3	87,1	106,7	80,9	9,5	65,0	78,7
19/04/2017 11:37		74,3	80,9	82,6	84,0	93,6	94,8	88,6	106,0	80,9	9,7	79,1	74,3
19/04/2017 11:38		79,9	80,9	82,4	92,4	93,7	94,5	89,7	107,9	80,9	12,5	81,2	79,9
19/04/2017 11:39		82,1	81,0	82,3	92,5	93,7	94,1	85,9	106,0	81,0	10,5	83,2	81,9
19/04/2017 11:40		82,7	81,1	82,3	92,4	93,8	93,6	87,4	105,5	81,1	9,8	83,6	82,7
19/04/2017 11:41		83,7	81,3	82,5	91,7	93,8	93,5	89,2	105,8	81,3	8,1	74,8	83,7
19/04/2017 11:42		71,2	81,3	82,0	74,5	93,8	93,0	86,0	102,2	81,3	3,3	73,1	69,6
19/04/2017 11:43		78,8	81,3	81,7	89,8	93,9	92,5	84,3	106,5	81,3	11,1	80,6	78,8
19/04/2017 11:44		81,0	81,4	81,3	91,4	93,9	92,2	87,8	107,0	81,4	10,5	81,1	81,0
19/04/2017 11:45		82,4	81,5	81,4	90,9	93,9	91,8	88,7	105,9	81,5	8,5	81,1	82,4
19/04/2017 11:46		79,6	81,5	81,1	91,3	94,0	91,4	85,3	109,4	81,5	11,6	80,0	79,6
19/04/2017 11:47		82,5	81,6	81,0	92,0	94,0	91,2	87,0	108,3	81,6	9,5	83,8	82,5
19/04/2017 11:48		81,2	81,7	81,0	91,8	94,1	91,1	89,1	110,4	81,7	10,6	83,0	81,0
19/04/2017 11:49		82,3	81,7	81,0	93,5	94,1	91,2	88,2	110,0	81,7	11,2	82,5	82,1
19/04/2017 11:50		82,9	81,8	81,1	93,4	94,2	91,3	94,2	110,3	81,8	10,5	86,0	82,6
19/04/2017 11:51		84,5	82,0	81,5	93,8	94,3	91,6	93,7	111,0	82,0	9,3	85,2	84,4
19/04/2017 11:52		83,4	82,1	81,9	91,9	94,3	91,9	95,3	109,9	82,1	8,5	81,6	83,4
19/04/2017 11:53		81,6	82,1	82,0	90,1	94,3	91,8	88,4	106,6	82,1	8,5	82,0	81,6
19/04/2017 11:54		82,1	82,2	82,0	90,3	94,3	91,6	85,6	104,1	82,2	8,1	82,0	82,1
19/04/2017 11:55		79,8	82,2	81,8	87,7	94,4	91,4	84,7	105,9	82,2	7,8	77,6	79,8
19/04/2017 11:56		80,4	82,3	81,6	90,0	94,4	91,3	84,6	107,1	82,3	9,6	80,1	80,4
19/04/2017 11:57		81,6	82,3	81,9	91,5	94,3	91,6	84,3	107,0	82,3	9,9	81,2	81,6
19/04/2017 11:58		82,8	82,3	82,1	92,1	94,3	91,7	89,2	107,8	82,3	9,3	82,9	82,8
19/04/2017 11:59		80,7	82,3	82,0	90,1	94,3	91,6	87,3	105,9	82,3	9,4	82,2	80,7
19/04/2017 12:00		81,3	82,4	82,0	90,6	94,3	91,6	85,5	105,7	82,4	9,3	81,5	81,3
19/04/2017 12:01		82,3	82,4	82,1	89,9	94,3	91,5	86,5	105,6	82,4	7,6	81,6	82,3
19/04/2017 12:02		81,5	82,5	82,1	89,3	94,3	91,4	86,8	105,8	82,5	7,7	65,3	81,5
19/04/2017 12:03		80,9	82,5	82,0	89,7	94,4	91,3	86,5	108,0	82,5	8,8	82,6	80,9
19/04/2017 12:04		82,8	82,6	82,1	90,3	94,4	91,0	89,9	108,1	82,6	7,6	82,9	82,8
19/04/2017 12:05		82,7	82,6	82,1	90,5	94,2	90,8	90,1	108,6	82,6	7,9	82,5	82,7
19/04/2017 12:06		82,3	82,6	81,9	89,6	94,0	90,4	87,3	107,2	82,6	7,4	66,3	82,3
19/04/2017 12:07		77,8	82,6	81,5	93,8	93,9	90,6	86,4	109,0	82,6	16,0	79,5	77,8
19/04/2017 12:08		81,1	82,6	81,5	94,5	93,9	91,0	85,8	109,7	82,6	13,4	81,8	81,1
19/04/2017 12:09		81,2	82,6	81,5	94,7	93,9	91,4	85,9	109,3	82,6	13,4	81,6	81,2
19/04/2017 12:10		79,3	82,6	81,4	92,4	93,9	91,7	85,2	109,2	82,6	13,1	81,8	79,3
19/04/2017 12:11		84,4	82,6	81,8	95,4	93,9	92,1	89,3	113,5	82,6	10,9	84,2	84,4
19/04/2017 12:12		85,8	82,5	82,2	96,2	93,9	92,6	89,4	112,6	82,5	10,4	84,9	85,8
19/04/2017 12:13		86,6	82,4	82,6	96,7	93,8	93,0	90,0	114,1	82,4	10,1	86,5	86,6
19/04/2017 12:14		86,7	82,4	83,2	96,3	93,8	93,5	90,3	114,2	82,4	9,6	88,3	86,7
19/04/2017 12:15		80,3	82,4	83,1	89,5	93,7	93,5	87,2	112,0	82,4	9,2	81,3	80,3
19/04/2017 12:16		84,7	82,4	83,3	95,2	93,6	93,7	88,1	111,9	82,4	10,4	85,9	84,7
19/04/2017 12:17		86,4	82,6	83,7	95,9	93,6	94,1	90,8	111,9	82,6	9,5	86,3	86,4
19/04/2017 12:18		86,8	82,7	84,1	96,0	93,6	94,4	91,1	111,6	82,7	9,3	88,0	86,8
19/04/2017 12:19		87,6	82,9	84,5	95,9	93,6	94,7	91,0	112,2	82,9	8,3	86,9	87,6
19/04/2017 12:20		85,8	82,9	84,7	93,2	93,6	94,8	92,6	111,0	82,9	7,4	86,0	85,8
19/04/2017 12:21		86,1	83,0	84,9	94,9	93,6	95,0	89,4	110,7	83,0	8,9	85,1	86,1
19/04/2017 12:22		86,5	83,1	85,3	95,7	93,5	95,1	89,1	110,8	83,1	9,2	86,7	86,5
19/04/2017 12:23		86,7	83,2	85,6	95,0	93,4	95,2	90,5	110,1	83,2	8,3	86,7	86,7
19/04/2017 12:24		83,5	83,2	85,6	92,9	93,3	95,1	87,8	110,9	83,2	9,4	84,1	83,5
19/04/2017 12:25		85,8	83,3	85,9	94,3	93,2	95,2	91,1	110,8	83,3	8,5	85,6	85,8
19/04/2017 12:26		86,6	83,4	86,0	94,9	93,3	95,1	89,9	111,2	83,4	8,3	86,9	86,6
19/04/2017 12:27		86,3	83,4	86,0	93,2	93,2	94,9	91,6	110,4	83,4	6,9	73,7	86,3
19/04/2017 12:28		83,5	83,4	85,9	93,2	93,1	94,7	90,3	109,3	83,4	9,7	86,8	83,5
19/04/2017 12:29		86,7	83,5	85,9	94,7	93,1	94,6	90,3	109,8	83,5	8,0	85,5	86,7
19/04/2017 12:30		86,6	83,6	86,1	94,6	93,1	94,8	90,3	109,4	83,6	8,0	85,6	86,6
19/04/2017 12:31		87,5	83,7	86,3	94,1	93,1	94,7	90,4	109,7	83,7	6,6	82,3	87,5
19/04/2017 12:32		82,3	83,7	86,1	94,6	93,1	94,6	89,0	113,1	83,7	12,3	86,1	82,3
19/04/2017 12:33		84,9	83,7	86,0	97,1	93,2	94,7	90,8	113,7	83,7	12,2	85,9	84,9
19/04/2017 12:34		85,2	83,8	85,8	97,1	93,3	94,8	91,0	113,3	83,8	11,9	87,5	85,2
19/04/2017 12:35		84,8	83,8	85,7	95,0	93,4	94,9	89,6	112,9	83,8	10,3	83,8	84,8
19/04/2017 12:36		84,3	83,9	85,6	95,0	93,4	94,9	89,1	113,2	83,9	10,7	84,5	84,3
19/04/2017 12:37		86,0	84,0	85,6	95,7	93,6	94,9	91,1	113,8	84,0	9,7	87,2	86,0
19/04/2017 12:38		86,0	84,1	85,5	95,6	93,6	95,0	89,3	113,2	84,1	9,6	85,3	86,0
19/04/2017 12:39		86,7	84,1	85,7	95,6	93,7	95,1	89,7	112,4	84,1	8,9	86,8	86,7
19/04/2017 12:40		82,2	84,1	85,6	96,0	93,7	95,2	89,8	113,6	84,1	13,8	85,2	82,2
19/04/2017 12:41		84,0	84,1	85,4	97,5	93,9	95,4	87,5	113,9	84,1	13,5	85,0	84,0
19/04/2017 12:42		85,4	84,2	85,3	98,0	94,0	95,8	90,5	114,1	84,2	12,6	83,0	85,4
19/04/2017 12:43		86,4	84,3	85,5	97,7	94,2	96,1	90,4	114,5	84,3	11,3	85,9	86,4
19/04/2017 12:44		82,4	84,3	85,3	93,0	94,2	96,0	87,3	112,0	84,3	10,6	84,4	82,4
19/04/2017 12:45		86,3	84,4	85,2	94,8	94,3	96,0	91,5	110,5	84,4	8,6	87,5	86,3
19/04/2017 12:46		86,4	84,5	85,1	93,4	94,3	96,0	91,1	110,7	84,5	7,0	86,5	86,4
19/04/2017 12:47		86,7	84,6	85,4	94,1	94,3	96,0	90,1	110,5	84,6	7,4	82,0	86,7
19/04/2017 12:48		85,7	84,6	85,4	93,6	94,3	95,7	89,2	108,2	84,6	8,0	86,3	85,7
19/04/2017 12:49		86,4	84,7	85,5	94,1	94,3	95,5	90,3	110,1	84,7	7,7	86,9	86,4
19/04/2017 12:50		87,1	84,8	85,7	94,1	94,3	95,5	91,3	109,2	84,8	7,0	88,0	87,1
19/04/2017 12:51		81,4	84,7	85,6	90,7	94,3	95,3	90,3	111,2	84,7	9,4	83,6	81,4
19/04/2017 12:52		84,8	84,8	85,5	94,6	94,3	95,3	88,8	110,8	84,8	9,8	85,6	84,8
19/04/2017 12:53		85,8	84,8	85,5	94,8	94,4	95,2	88,7	110,3	84,8	9,0	85,3	85,8
19/04/2017 12:54		86,3	84,9	85,5	94,9	94,5	95,2	90,9	111,2	84,9	8,7	86,1	86,3
19/04/2017 12:55		86,9	85,0	85,7	95,0	94,5	95,1	90,5	110,3	85,0	8,0	88,2	86,9
19/04/2017 12:56		87,2	85,1	85,9	95,0	94,6	94,9	91,5	110,2	85,1	7,8	71,3	87,2
19/04/2017 12:57		63,7	85,0	85,7	77,3	94,5	94,2	75,8	92,1	85,0	13,5	68,3	63,7
19/04/2017 12:58		64,1	85,0	85,3	80,5	94,5	93,5	77,2	97,3	85,0	16,4	63,1	64,1
19/04/2017 12:59		81,1	85,0	85,3	93,0	94,5	93,5	88,4	109,9	85,0	11,9	80,1	81,1
19/04/2017 13:00		83,8	85,0	85,1	93,5	94,6	93,4	87,4	108,8	85,0	9,7	79,8	83,8
19/04/2017 13:01		83,7	85,0	84,9	93,3	94,6	93,4	87,8	108,3	85,0	9,6	83,7	83,7
19/04/2017 13:02		83,8	85,1	84,7	93,6	94,6	93,4	86,8	109,1	85,1	9,7	82,0	83,8
19/04/2017 13:03		84,8	85,1	84,6	93,0	94,6	93,4	87,3	109,3	85,1	8,2	84,5	84,8
19/04/2017 13:04		77,0	85,1	84,2	84,6	94,6	93,0	86,7	104,3	85,1	7,6	82,3	77,0
19/04/2017 13:05		81,4	85,1	83,8	91,6	94,6	92,9	88,4	108,8	85,1	10,2	82,6	81,4
19/04/2017 13:06		84,0	85,1	83,9	94,5	94,7	93,1	90,2	108,6	85,1	10,5	84,2	84,0
19/04/2017 13:07		85,8	85,1	84,0	95,4	94,7	93,2	91,4	109,8	85,1	9,6	86,2	85,8
19/04/2017 13:08		86,7	85,2	84,1	95,7	94,7	93,3	93,7	109,7	85,2	9,1	88,9	86,7
19/04/2017 13:09		82,1	85,2	83,8	90,4	94,7	93,0	92,1	108,1	85,2	8,3	80,2	82,1
19/04/2017 13:10		80,9	85,2	83,3	88,1	94,7	92,6	90,3	104,3	85,2	7,2	80,9	80,9
19/04/2017 13:11		81,5	85,2	82,8	88,8	94,6	92,2	87,8	103,9	85,2	7,3	79,9	81,5
19/04/2017 13:12		80,5	85,1	83,0	88,3	94,5	92,3	85,0	103,3	85,1	7,8	81,0	80,5
19/04/2017 13:13		78,5	85,1	83,1	85,0	94,4	92,4	88,6	101,6	85,1	6,5	71,2	78,5
19/04/2017 13:14		76,1	85,0	82,9	93,5	94,3	92,4	84,8	109,1	85,0	17,3	78,8	76,1
19/04/2017 13:15		79,5	85,0	82,7	94,2	94,4	92,5	86,0	109,9	85,0	14,8	80,5	79,5
19/04/2017 13:16		81,4	84,9	82,6	96,1	94,4	92,8	87,5	109,8	84,9	14,7	84,0	81,4
19/04/2017 13:17		79,0	84,8	82,3	94,5	94,4	92,9	83,9	109,6	84,8	15,5	80,7	79,0
19/04/2017 13:18		91,7	85,1	84,0	98,0	94,4	93,5	118,0	144,6	85,1	6,3	85,0	91,7
19/04/2017 13:19		83,5	85,0	84,1	95,4	94,4	93,8	91,7	110,9	85,0	11,9	86,6	83,5
19/04/2017 13:20		78,8	84,9	84,1	89,8	94,4	93,8	88,2	107,9	84,9	11,0	83,2	78,8
19/04/2017 13:21		83,3	84,9	84,0	92,2	94,4	93,7	98,7	111,6	84,9	8,9	79,7	83,3
19/04/2017 13:22		82,7	84,8	83,8	91,6	94,3	93,4	90,3	105,6	84,8	8,9	80,0	82,7
19/04/2017 13:23		81,6	84,7	83,4	90,6	94,2	93,0	92,1	106,3	84,7	9,0	83,8	81,6
19/04/2017 13:24		82,4	84,7	83,4	91,3	94,2	93,1	89,4	106,4	84,7	8,9	81,4	82,4
19/04/2017 13:25		81,8	84,7	83,5	91,2	94,2	93,2	89,3	107,1	84,7	9,4	82,9	81,8
19/04/2017 13:26		71,4	84,6	83,3	78,9	94,1	93,1	86,6	102,9	84,6	7,5	69,2	71,4
19/04/2017 13:27		76,7	84,5	83,2	89,6	94,1	93,1	84,8	106,8	84,5	12,9	79,3	76,7
19/04/2017 13:28		80,1	84,4	83,2	91,0	94,0	93,2	91,0	107,1	84,4	10,9	80,3	80,1
19/04/2017 13:29		78,7	84,3	83,3	90,1	94,0	93,1	90,8	106,1	84,3	11,4	78,9	78,7
19/04/2017 13:30		81,0	84,2	83,3	91,5	93,9	92,9	88,5	106,4	84,2	10,5	83,3	81,0
19/04/2017 13:31		78,2	84,1	83,3	87,9	93,9	92,3	87,3	105,7	84,1	9,7	72,7	78,2
19/04/2017 13:32		73,0	84,1	83,2	82,3	93,8	91,9	81,7	99,2	84,1	9,3	76,4	73,0
19/04/2017 13:33		79,8	84,0	80,6	87,7	93,7	90,6	88,1	107,1	84,0	7,9	81,2	79,8
19/04/2017 13:34		81,9	83,9	80,4	94,9	93,6	90,6	87,5	110,7	83,9	13,0	82,9	81,9
19/04/2017 13:35		83,8	83,9	80,8	94,7	93,6	91,0	88,4	109,5	83,9	10,9	84,6	83,8
19/04/2017 13:36		83,0	83,9	80,8	92,8	93,6	91,1	89,4	109,2	83,9	9,8	74,1	83,0
19/04/2017 13:37		70,9	83,8	80,4	85,6	93,4	90,8	80,3	102,6	83,8	14,7	73,0	70,9
19/04/2017 13:38		78,3	83,7	80,1	87,7	93,3	90,7	85,4	105,4	83,7	9,4	76,3	78,3
19/04/2017 13:39		81,8	83,6	80,1	88,7	93,3	90,6	89,8	105,0	83,6	6,9	81,3	81,8
19/04/2017 13:40		76,8	83,6	79,8	86,8	93,1	90,3	87,0	103,9	83,6	10,0	63,9	76,8
19/04/2017 13:41		80,7	83,5	80,1	89,2	93,0	90,5	87,9	104,2	83,5	8,5	80,7	80,7
19/04/2017 13:42		80,2	83,4	80,2	89,2	92,8	90,5	87,0	105,2	83,4	8,9	78,5	80,2
19/04/2017 13:43		79,3	83,3	80,2	88,4	92,5	90,4	85,7	104,0	83,3	9,1	78,5	79,3
19/04/2017 13:44		80,9	83,3	80,3	89,2	92,5	90,3	87,9	105,6	83,3	8,3	82,3	80,9
19/04/2017 13:45		79,7	83,2	80,2	87,0	92,4	90,1	94,1	106,5	83,2	7,3	81,5	79,7
19/04/2017 13:46		83,5	83,1	80,6	91,2	92,4	90,3	95,0	108,0	83,1	7,7	79,1	83,5
19/04/2017 13:47		81,6	83,0	80,9	90,3	92,3	90,5	86,9	106,3	83,0	8,7	81,3	81,6
19/04/2017 13:48		82,9	82,9	81,2	90,6	92,2	90,6	88,8	107,3	82,9	7,7	84,2	82,9
19/04/2017 13:49		83,9	82,9	81,4	91,9	92,2	90,2	89,4	107,1	82,9	8,0	84,3	83,9
19/04/2017 13:50		82,2	82,7	81,2	90,1	92,1	89,7	89,9	113,8	82,7	7,9	86,3	82,2
