User:	vzw Between The Hills
Company:	Asd
Venue:	Putrock - Underground
Soundcard Serial#:	1724
Microphone Serial#:	1724
Calibration Value: 	0,0143
Calibration date: 	Factory Calibration
Software Version:	10EaZy Version 2.5.0_build 131014 , Web server IP is 127.0.0.1
File Created:	17/04/2017 10:34:46

dBA limit in this session	85
Leq period [Min]	15



Time	Running Order	Leq 1 min dB(A)	Leq 60 Min dB(A)	Leq 15 Min dB(A)	Leq 1 min dB(C)	Leq 60 Min dB(C)	Leq 15 Min dB(C)	Max FAST dB(A)	Max Peak dB(C)	Leq 60 min dB(A)	Leq C - A	Max SLOW dB(A)	Leq 1 min - Audience dB(A)	
17/04/2017 21:43		73,4	78,4	79,0	88,2	90,1	90,0	84,7	104,2	78,4	14,8	75,3	73,4
17/04/2017 21:44		78,2	78,5	78,8	90,8	90,1	90,0	90,9	104,7	78,5	12,6	77,9	78,2
17/04/2017 21:45		78,2	78,5	78,8	88,2	90,0	90,1	87,5	103,2	78,5	10,0	75,1	78,2
17/04/2017 21:46		76,8	78,5	78,7	87,0	90,0	90,0	88,6	102,9	78,5	10,2	76,6	76,8
17/04/2017 21:47		78,9	78,4	78,6	87,8	89,9	89,8	96,0	108,9	78,4	8,9	79,9	78,9
17/04/2017 21:48		79,1	78,4	78,7	88,3	89,9	89,9	88,8	104,3	78,4	9,2	77,3	79,1
17/04/2017 21:49		81,3	78,5	78,9	90,2	89,9	90,0	91,4	107,1	78,5	9,0	80,5	81,3
17/04/2017 21:50		79,2	78,5	78,9	93,6	90,1	90,4	91,3	108,1	78,5	14,3	73,6	79,2
17/04/2017 21:51		80,4	78,6	78,9	91,6	90,1	90,6	91,1	106,4	78,6	11,2	79,2	80,4
17/04/2017 21:52		81,1	78,7	78,9	88,5	90,1	90,6	94,9	109,4	78,7	7,4	80,4	81,1
17/04/2017 21:53		81,4	78,8	79,3	88,2	90,2	90,5	92,1	104,0	78,8	6,8	77,2	81,4
17/04/2017 21:54		78,1	78,8	79,1	87,4	90,2	90,2	87,4	103,8	78,8	9,3	79,8	78,1
17/04/2017 21:55		78,6	78,9	79,0	86,8	90,2	89,8	86,9	102,8	78,9	8,2	81,5	78,6
17/04/2017 21:56		79,5	78,9	79,2	88,5	90,2	89,7	89,6	104,7	78,9	8,9	82,4	79,5
17/04/2017 21:57		81,3	78,9	79,4	89,1	90,2	89,4	90,8	105,4	78,9	7,8	79,8	81,3
17/04/2017 21:58		81,7	79,0	79,8	89,7	90,2	89,5	91,3	108,5	79,0	8,0	85,8	81,7
17/04/2017 21:59		86,7	79,4	80,9	94,9	90,3	90,1	96,2	110,8	79,4	8,2	87,7	86,7
17/04/2017 22:00		85,2	79,6	81,5	93,6	90,3	90,5	92,8	108,9	79,6	8,4	86,9	85,2
17/04/2017 22:01		83,8	79,8	81,9	93,5	90,4	90,9	92,2	108,3	79,8	9,7	84,1	83,8
17/04/2017 22:02		82,9	79,9	82,1	93,9	90,5	91,3	99,6	111,3	79,9	11,0	81,9	82,9
17/04/2017 22:03		82,2	79,9	82,2	92,9	90,6	91,6	91,0	109,4	79,9	10,7	84,5	82,2
17/04/2017 22:04		82,8	80,0	82,3	92,0	90,7	91,7	90,4	107,8	80,0	9,3	83,5	82,8
17/04/2017 22:05		83,2	80,1	82,5	91,8	90,7	91,5	94,1	108,7	80,1	8,6	82,4	83,2
17/04/2017 22:06		82,2	80,2	82,6	87,5	90,6	91,4	95,1	108,5	80,2	5,3	87,3	82,2
17/04/2017 22:07		86,7	80,5	83,1	89,4	90,6	91,4	99,3	110,7	80,5	2,8	84,1	86,7
17/04/2017 22:08		84,3	80,6	83,3	89,8	90,4	91,5	96,0	109,3	80,6	5,5	83,3	84,3
17/04/2017 22:09		89,1	81,0	84,2	93,3	90,5	91,8	105,1	114,0	81,0	4,2	85,5	89,1
17/04/2017 22:10		85,1	81,2	84,5	91,9	90,5	92,0	94,1	107,8	81,2	6,8	85,0	85,1
17/04/2017 22:11		86,2	81,4	84,8	93,4	90,5	92,2	100,9	111,7	81,4	7,2	93,5	86,2
17/04/2017 22:12		83,9	81,5	84,9	90,7	90,4	92,3	96,1	108,6	81,5	6,8	81,3	83,9
17/04/2017 22:13		85,9	81,6	85,1	91,3	90,4	92,4	94,0	107,4	81,6	5,4	83,7	85,9
17/04/2017 22:14		86,3	81,8	85,1	94,2	90,6	92,3	99,5	115,5	81,8	7,9	83,9	86,3
17/04/2017 22:15		86,2	82,0	85,2	92,7	90,6	92,2	101,9	113,7	82,0	6,5	83,1	86,2
17/04/2017 22:16		86,7	82,2	85,4	93,4	90,7	92,2	97,1	109,9	82,2	6,7	86,9	86,7
17/04/2017 22:17		88,0	82,4	85,7	91,9	90,8	92,0	99,5	111,2	82,4	3,9	89,3	88,0
17/04/2017 22:18		89,9	82,8	86,3	93,5	90,9	92,1	100,8	113,3	82,8	3,6	85,4	89,9
17/04/2017 22:19		87,1	82,9	86,5	91,6	90,9	92,1	97,5	109,7	82,9	4,4	85,3	87,1
17/04/2017 22:20		84,7	83,0	86,6	91,7	90,9	92,1	94,0	106,2	83,0	7,0	82,2	84,7
17/04/2017 22:21		84,6	83,1	86,7	91,3	91,0	92,2	98,9	109,2	83,1	6,8	93,0	84,6
17/04/2017 22:22		88,1	83,3	86,8	92,2	91,0	92,3	101,9	111,3	83,3	4,2	87,8	88,1
17/04/2017 22:23		91,6	83,7	87,4	94,1	91,2	92,6	110,3	117,5	83,7	2,6	83,9	91,6
17/04/2017 22:24		87,4	83,8	87,3	91,2	91,2	92,5	103,2	113,9	83,8	3,8	83,4	87,4
17/04/2017 22:25		86,4	83,9	87,3	89,7	91,2	92,4	100,5	112,1	83,9	3,3	82,8	86,4
17/04/2017 22:26		86,5	84,1	87,4	90,5	91,2	92,2	96,4	108,8	84,1	4,0	85,5	86,5
17/04/2017 22:27		85,2	84,1	87,4	91,6	91,2	92,2	94,9	107,6	84,1	6,4	89,4	85,2
17/04/2017 22:28		84,2	84,2	87,3	89,2	91,2	92,2	92,5	105,9	84,2	5,1	83,0	84,2
17/04/2017 22:29		89,7	84,4	87,6	92,1	91,2	92,0	106,6	115,9	84,4	2,4	88,4	89,7
17/04/2017 22:30		86,2	84,5	87,6	91,8	91,3	91,9	101,9	111,2	84,5	5,6	83,1	86,2
17/04/2017 22:31		83,7	84,5	87,5	91,0	91,3	91,7	92,3	106,9	84,5	7,3	82,7	83,7
17/04/2017 22:32		83,8	84,5	87,3	93,0	91,3	91,8	92,3	108,9	84,5	9,2	83,3	83,8
17/04/2017 22:33		84,0	84,6	86,9	90,3	91,4	91,6	97,4	109,5	84,6	6,3	81,5	84,0
17/04/2017 22:34		82,9	84,6	86,7	87,0	91,4	91,4	91,7	104,4	84,6	4,1	82,7	82,9
17/04/2017 22:35		83,0	84,7	86,6	89,2	91,4	91,3	93,4	107,3	84,7	6,1	85,9	83,0
17/04/2017 22:36		84,3	84,7	86,6	89,6	91,4	91,2	96,1	108,1	84,7	5,4	85,6	84,3
17/04/2017 22:37		82,7	84,7	86,3	89,9	91,4	91,0	89,4	106,1	84,7	7,2	78,5	82,7
17/04/2017 22:38		78,7	84,7	85,2	86,1	91,4	90,5	87,5	102,4	84,7	7,4	78,1	78,7
17/04/2017 22:39		79,9	84,7	84,8	86,7	91,3	90,3	94,8	107,1	84,7	6,8	77,6	79,9
17/04/2017 22:40		80,3	84,7	84,5	85,7	91,2	90,1	88,0	103,3	84,7	5,4	80,8	80,3
17/04/2017 22:41		79,4	84,7	84,1	88,2	91,2	90,0	87,5	103,3	84,7	8,9	78,5	79,4
17/04/2017 22:42		79,3	84,7	83,8	89,1	91,1	89,8	88,5	105,1	84,7	9,8	79,9	79,3
17/04/2017 22:43		79,8	84,7	83,6	85,5	91,1	89,6	94,6	106,5	84,7	5,8	88,5	79,8
17/04/2017 22:44		77,8	84,7	82,4	85,7	91,1	89,2	87,7	101,5	84,7	7,9	77,4	77,8
17/04/2017 22:45		78,1	84,7	81,7	85,8	91,1	88,8	88,1	102,9	84,7	7,7	78,8	78,1
17/04/2017 22:46		79,4	84,8	81,4	86,1	91,0	88,5	89,1	104,2	84,8	6,7	84,0	79,4
17/04/2017 22:47		80,8	84,8	81,2	86,2	91,0	87,7	92,0	107,2	84,8	5,4	79,0	80,8
17/04/2017 22:48		79,7	84,8	80,8	85,2	91,0	87,4	93,6	105,5	84,8	5,6	75,0	79,7
17/04/2017 22:49		76,5	84,7	80,5	86,7	91,0	87,4	87,0	101,6	84,7	10,2	75,8	76,5
17/04/2017 22:50		76,3	84,7	80,0	87,6	90,9	87,2	84,5	102,0	84,7	11,2	79,8	76,3
17/04/2017 22:51		78,4	84,7	79,4	88,8	90,8	87,1	85,9	103,3	84,7	10,4	77,7	78,4
17/04/2017 22:52		77,0	84,7	78,9	86,0	90,8	86,8	84,8	103,9	84,7	9,1	69,3	77,0
17/04/2017 22:53		78,1	84,7	78,9	89,7	90,8	87,1	86,7	108,3	84,7	11,6	81,3	78,1
17/04/2017 22:54		81,3	84,7	79,0	92,0	90,9	87,7	88,6	106,7	84,7	10,7	80,5	81,3
17/04/2017 22:55		80,1	84,7	79,0	91,0	90,9	88,1	86,1	105,8	84,7	11,0	81,2	80,1
17/04/2017 22:56		80,5	84,7	79,1	89,6	91,0	88,2	88,3	105,6	84,7	9,1	83,1	80,5
17/04/2017 22:57		81,4	84,7	79,3	84,3	90,9	88,0	94,0	106,0	84,7	3,0	79,2	81,4
17/04/2017 22:58		77,5	84,7	79,2	86,0	90,9	88,0	86,9	105,5	84,7	8,5	80,6	77,5
17/04/2017 22:59		80,0	84,6	79,3	89,2	90,8	88,2	89,1	105,4	84,6	9,2	83,2	80,0
17/04/2017 23:00		79,2	84,5	79,4	89,8	90,7	88,5	85,4	103,8	84,5	10,6	78,1	79,2
17/04/2017 23:01		80,4	84,5	79,4	89,9	90,6	88,7	89,5	104,7	84,5	9,5	80,9	80,4
17/04/2017 23:02		79,7	84,5	79,4	87,9	90,5	88,8	87,4	104,4	84,5	8,3	79,2	79,7
17/04/2017 23:03		79,5	84,5	79,3	85,6	90,4	88,8	93,2	104,5	84,5	6,1	81,7	79,5
17/04/2017 23:04		79,8	84,4	79,5	86,8	90,3	88,8	88,2	104,7	84,4	7,0	79,0	79,8
17/04/2017 23:05		79,7	84,4	79,7	86,5	90,2	88,7	89,5	103,8	84,4	6,8	80,7	79,7
17/04/2017 23:06		79,6	84,4	79,7	85,8	90,2	88,6	87,8	103,3	84,4	6,2	73,8	79,6
17/04/2017 23:07		80,4	84,3	79,9	90,1	90,2	88,8	86,7	104,9	84,3	9,8	80,1	80,4
17/04/2017 23:08		85,3	84,3	80,7	91,4	90,3	89,0	101,0	112,9	84,3	6,1	79,9	85,3
17/04/2017 23:09		81,5	84,1	80,7	91,1	90,2	88,9	91,4	107,6	84,1	9,6	80,6	81,5
17/04/2017 23:10		81,9	84,1	80,8	92,1	90,2	89,0	89,6	106,0	84,1	10,2	83,9	81,9
17/04/2017 23:11		85,0	84,1	81,3	93,3	90,2	89,4	100,2	111,4	84,1	8,2	83,2	85,0
17/04/2017 23:12		81,2	84,0	81,2	89,7	90,2	89,6	93,6	104,8	84,0	8,5	80,0	81,2
17/04/2017 23:13		78,8	83,9	81,3	89,4	90,2	89,8	91,3	106,0	83,9	10,5	80,9	78,8
17/04/2017 23:14		81,1	83,8	81,4	93,1	90,1	90,1	91,9	107,3	83,8	12,0	80,1	81,1
17/04/2017 23:15		80,7	83,8	81,4	92,7	90,1	90,4	91,1	106,5	83,8	11,9	80,2	80,7
17/04/2017 23:16		82,4	83,7	81,6	93,0	90,1	90,6	95,2	107,8	83,7	10,6	83,0	82,4
17/04/2017 23:17		81,7	83,5	81,7	92,2	90,1	90,9	91,0	105,9	83,5	10,5	83,7	81,7
17/04/2017 23:18		80,6	83,2	81,7	92,6	90,1	91,2	89,5	109,3	83,2	11,9	81,6	80,6
17/04/2017 23:19		81,4	83,1	81,8	94,3	90,2	91,7	93,5	107,0	83,1	12,9	85,6	81,4
17/04/2017 23:20		81,2	83,0	81,9	93,7	90,2	92,0	94,9	108,3	83,0	12,6	78,9	81,2
17/04/2017 23:21		82,7	83,0	82,1	93,7	90,3	92,4	96,6	108,0	83,0	11,0	79,0	82,7
17/04/2017 23:22		81,1	82,8	82,1	88,8	90,2	92,3	91,8	105,6	82,8	7,7	82,8	81,1
17/04/2017 23:23		83,5	82,3	81,9	92,1	90,2	92,4	93,1	108,3	82,3	8,7	84,9	83,5
17/04/2017 23:24		83,4	82,2	82,0	89,6	90,1	92,3	96,9	110,1	82,2	6,2	84,5	83,4
17/04/2017 23:25		84,6	82,1	82,3	89,6	90,1	92,2	95,4	107,4	82,1	5,0	86,7	84,6
17/04/2017 23:26		83,0	82,0	82,1	89,0	90,1	92,0	91,8	104,2	82,0	6,0	80,6	83,0
17/04/2017 23:27		80,9	81,9	82,0	88,0	90,1	91,9	92,1	104,0	81,9	7,2	81,5	80,9
17/04/2017 23:28		89,1	82,2	83,2	91,3	90,1	92,0	104,0	114,4	82,2	2,2	79,3	89,1
17/04/2017 23:29		81,9	81,8	83,2	88,3	90,0	91,7	94,0	106,9	81,8	6,4	80,1	81,9
17/04/2017 23:30		80,9	81,7	83,2	91,0	90,0	91,6	93,1	106,2	81,7	10,1	89,3	80,9
17/04/2017 23:31		83,4	81,6	83,3	91,3	90,0	91,5	96,0	107,4	81,6	7,9	77,8	83,4
17/04/2017 23:32		80,9	81,6	83,3	90,9	90,0	91,4	91,5	104,6	81,6	10,0	70,7	80,9
17/04/2017 23:33		81,8	81,5	83,3	89,1	89,9	91,2	91,1	104,9	81,5	7,3	84,2	81,8
17/04/2017 23:34		83,9	81,6	83,5	90,0	90,0	90,8	99,9	110,3	81,6	6,2	82,4	83,9
17/04/2017 23:35		82,0	81,5	83,5	88,3	90,0	90,4	95,3	108,1	81,5	6,4	77,8	82,0
17/04/2017 23:36		81,4	81,5	83,4	88,4	89,9	89,9	93,1	107,3	81,5	7,0	79,6	81,4
17/04/2017 23:37		82,5	81,5	83,5	90,7	90,0	90,0	99,2	110,0	81,5	8,2	86,2	82,5
17/04/2017 23:38		78,1	81,5	83,3	91,0	90,0	89,9	90,5	106,4	81,5	13,0	78,3	78,1
17/04/2017 23:39		79,0	81,5	83,1	89,6	90,1	89,9	90,7	105,9	81,5	10,6	78,0	79,0
17/04/2017 23:40		80,9	81,5	82,8	88,6	90,1	89,9	95,5	108,8	81,5	7,7	79,8	80,9
17/04/2017 23:41		82,3	81,5	82,8	88,5	90,1	89,9	92,3	106,4	81,5	6,2	81,7	82,3
17/04/2017 23:42		81,8	81,5	82,8	89,8	90,1	89,9	93,1	107,6	81,5	8,0	82,6	81,8
17/04/2017 23:43		81,3	81,6	81,7	90,3	90,1	89,9	90,0	105,0	81,6	8,9	82,1	81,3
17/04/2017 23:44		83,6	81,6	81,8	91,8	90,2	90,1	95,5	108,9	81,6	8,2	78,3	83,6
17/04/2017 23:45		83,1	81,7	82,0	94,4	90,4	90,5	91,9	109,4	81,7	11,3	85,5	83,1
17/04/2017 23:46		84,9	81,8	82,2	94,6	90,5	90,9	92,1	108,8	81,8	9,7	80,8	84,9
17/04/2017 23:47		84,2	81,9	82,4	93,6	90,7	91,1	95,5	109,3	81,9	9,4	91,6	84,2
17/04/2017 23:48		86,7	82,1	82,9	94,1	90,8	91,5	99,6	110,5	82,1	7,4	82,5	86,7
17/04/2017 23:49		83,7	82,2	82,9	94,7	90,9	91,9	102,1	111,2	82,2	11,0	89,1	83,7
17/04/2017 23:50		80,7	82,2	82,8	93,7	91,0	92,2	96,1	108,4	82,2	13,0	90,0	80,7
17/04/2017 23:51		82,0	82,2	82,9	91,7	91,1	92,3	89,8	105,7	82,2	9,8	82,2	82,0
17/04/2017 23:52		83,0	82,3	82,9	93,2	91,2	92,5	89,8	108,0	82,3	10,2	83,3	83,0
17/04/2017 23:53		82,1	82,3	83,0	92,9	91,2	92,6	92,7	106,8	82,3	10,8	82,6	82,1
17/04/2017 23:54		79,7	82,3	83,0	91,8	91,2	92,7	84,1	106,9	82,3	12,1	82,0	79,7
17/04/2017 23:55		81,7	82,3	83,1	96,9	91,4	93,3	89,6	108,2	82,3	15,2	82,1	81,7
17/04/2017 23:56		81,5	82,3	83,0	96,0	91,6	93,7	89,0	107,8	82,3	14,5	80,5	81,5
17/04/2017 23:57		82,8	82,4	83,1	95,5	91,8	94,0	91,0	110,3	82,4	12,7	81,3	82,8
17/04/2017 23:58		86,1	82,5	83,5	94,9	91,9	94,3	98,4	113,6	82,5	8,7	85,1	86,1
17/04/2017 23:59		83,8	82,6	83,5	96,1	92,0	94,5	92,8	108,9	82,6	12,2	84,5	83,8
18/04/2017 00:00		80,9	82,6	83,4	97,3	92,2	94,8	88,1	109,4	82,6	16,4	79,6	80,9
18/04/2017 00:01		82,2	82,6	83,2	96,1	92,4	94,9	91,8	109,4	82,6	13,9	80,8	82,2
18/04/2017 00:02		83,1	82,7	83,1	98,5	92,6	95,3	94,9	109,7	82,7	15,4	83,2	83,1
18/04/2017 00:03		82,8	82,7	82,7	99,2	92,9	95,8	92,2	109,3	82,7	16,3	83,0	82,8
18/04/2017 00:04		84,2	82,8	82,7	96,3	93,1	95,9	97,1	109,9	82,8	12,1	80,2	84,2
18/04/2017 00:05		83,1	82,8	82,9	93,9	93,1	95,9	89,4	109,5	82,8	10,9	85,4	83,1
18/04/2017 00:06		87,8	83,0	83,5	96,1	93,3	96,1	101,7	113,6	83,0	8,3	88,0	87,8
18/04/2017 00:07		86,6	83,1	83,8	96,2	93,4	96,2	95,9	110,3	83,1	9,6	87,7	86,6
18/04/2017 00:08		85,1	83,1	84,0	96,7	93,5	96,4	90,3	110,2	83,1	11,6	86,1	85,1
18/04/2017 00:09		85,8	83,2	84,3	94,2	93,5	96,5	99,7	111,2	83,2	8,5	78,0	85,8
18/04/2017 00:10		84,9	83,2	84,3	91,5	93,5	96,4	84,3	99,3	83,2	6,6	69,7	84,9


	Number of Limit violations	1
	Total time above Limit	00h:26m:02s
	Maximum Leq value [dBA] = 	87,7
	Maximum Leq60min [dBA] = 	84,8
	Maximum Alt. Leq value [dBA] = 	84,8
	Maximum Slow value [dBA] = 	106,1
	Maximum Fast value [dBA] = 	110,3
	Number of input peaks in measurement session	0

File Checksum	d7b3d10dfc2d5a70c8f581551f86117b

Program was terminated by user
